Seq,Source,Tsend_pc_ns,Trecv_rpi_ns,Tsend2_rpi_ns,Trecv2_pc_ns,OneWay_PC_to_RPI_ms,RPI_Internal_ms,OneWay_RPI_to_PC_ms,RTT_ms,Linear_X,Angular_Z
29,nav2,1768529516842480005,1768529516986317007,1768529516987286927,1768529516992304882,143.8370,0.9699,5.0180,149.8249,0.200000,0.000000
30,nav2,1768529516885602088,1768529516993986533,1768529516994053032,1768529516995579674,108.3844,0.0665,1.5266,109.9776,0.200000,0.000000
31,nav2,1768529516949039236,1768529516998130210,1768529516998168080,1768529517002277340,49.0910,0.0379,4.1093,53.2381,0.200000,0.000000
32,nav2,1768529516981021279,1768529517000518565,1768529517000565417,1768529517003821812,19.4973,0.0469,3.2564,22.8005,0.200000,0.000000
33,nav2,1768529517063523204,1768529517160633901,1768529517160687049,1768529517224750048,97.1107,0.0531,64.0630,161.2268,0.200000,0.000000
34,nav2,1768529517166187332,1768529517206744349,1768529517206869626,1768529517268343829,40.5570,0.1253,61.4742,102.1565,0.200000,0.000000
35,nav2,1768529517300758627,1768529517372916943,1768529517375683833,1768529517386770165,72.1583,2.7669,11.0863,86.0115,0.200000,0.000000
36,nav2,1768529517351964383,1768529517403163733,1768529517403278176,1768529517405618357,51.1994,0.1144,2.3402,53.6540,0.200000,0.000000
37,nav2,1768529517403413610,1768529517426220753,1768529517426280123,1768529517431427105,22.8071,0.0594,5.1470,28.0135,0.200000,0.000000
38,nav2,1768529517569760763,1768529517623818184,1768529517623880647,1768529517645086661,54.0574,0.0625,21.2060,75.3259,0.200000,0.000000
39,nav2,1768529517621520161,1768529517637874762,1768529517637943891,1768529517651929965,16.3546,0.0691,13.9861,30.4098,0.200000,0.000000
40,nav2,1768529517655943008,1768529517703833047,1768529517703867436,1768529517707948639,47.8900,0.0344,4.0812,52.0056,0.200000,0.000000
41,nav2,1768529517700901661,1768529517740420889,1768529517740531944,1768529517754085009,39.5192,0.1111,13.5531,53.1833,0.200000,0.000000
42,nav2,1768529517740077255,1768529517771284749,1768529517771341971,1768529517793077637,31.2075,0.0572,21.7357,53.0004,0.200000,0.000000
43,nav2,1768529517801675057,1768529517866980975,1768529517867056493,1768529517872512530,65.3059,0.0755,5.4560,70.8375,0.200000,0.000000
44,nav2,1768529517832339970,1768529517919344717,1768529517919451179,1768529517933100531,87.0047,0.1065,13.6494,100.7606,0.200000,0.000000
45,nav2,1768529517892543365,1768529517957424438,1768529517957498882,1768529518057715260,64.8811,0.0744,100.2164,165.1719,0.200000,0.000000
46,nav2,1768529517951082182,1768529518112878377,1768529518112955710,1768529518147433464,161.7962,0.0773,34.4778,196.3513,0.200000,0.000000
47,nav2,1768529518092412567,1768529518167567975,1768529518167731437,1768529518177614395,75.1554,0.1635,9.8830,85.2018,0.200000,0.000000
48,nav2,1768529518168893917,1768529518261864636,1768529518261921858,1768529518304238245,92.9707,0.0572,42.3164,135.3443,0.200000,0.000000
49,nav2,1768529518202258906,1768529518349136971,1768529518349198082,1768529518355978876,146.8781,0.0611,6.7808,153.7200,0.200000,0.000000
50,nav2,1768529518300805880,1768529518396479541,1768529518398813526,1768529518415808612,95.6737,2.3340,16.9951,115.0027,0.200000,0.000000
51,nav2,1768529518341706870,1768529518476441571,1768529518476495663,1768529518483975028,134.7347,0.0541,7.4794,142.2682,0.200000,0.000000
52,nav2,1768529518393659657,1768529518514244979,1768529518514273719,1768529518534661121,120.5853,0.0287,20.3874,141.0015,0.200000,0.000000
53,nav2,1768529518444963998,1768529518538443047,1768529518538476381,1768529518548820270,93.4790,0.0333,10.3439,103.8563,0.200000,0.000000
54,nav2,1768529518486396543,1768529518572236574,1768529518572274333,1768529518577501343,85.8400,0.0378,5.2270,91.1048,0.200000,0.000000
55,nav2,1768529518539918315,1768529518616082759,1768529518616132721,1768529518630212432,76.1644,0.0500,14.0797,90.2941,0.200000,0.000000
56,nav2,1768529518580050561,1768529518652332677,1768529518652382028,1768529518678938424,72.2821,0.0494,26.5564,98.8879,0.200000,0.000000
57,nav2,1768529518632583701,1768529518710458900,1768529518710497382,1768529518758869330,77.8752,0.0385,48.3719,126.2856,0.200000,0.000000
58,nav2,1768529518683985002,1768529518796251504,1768529518796296782,1768529518878631342,112.2665,0.0453,82.3346,194.6463,0.200000,0.000000
59,nav2,1768529518767508493,1768529518895313746,1768529518895343672,1768529518962775005,127.8053,0.0299,67.4313,195.2665,0.200000,0.000000
60,nav2,1768529518788430459,1768529518922664461,1768529518922693794,1768529518980761465,134.2340,0.0293,58.0677,192.3310,0.200000,0.000000
61,nav2,1768529518952104321,1768529518992110761,1768529518992139854,1768529519000118295,40.0064,0.0291,7.9784,48.0140,0.200000,0.000000
62,nav2,1768529518994068758,1768529519094339187,1768529519094391057,1768529519122613692,100.2704,0.0519,28.2226,128.5449,0.200000,0.000000
63,nav2,1768529519035620620,1768529519156776216,1768529519156807290,1768529519193367629,121.1556,0.0311,36.5603,157.7470,0.200000,0.000000
64,nav2,1768529519135038907,1768529519257684298,1768529519257735705,1768529519279652181,122.6454,0.0514,21.9165,144.6133,0.200000,0.000000
65,nav2,1768529519201398742,1768529519334933697,1768529519334960697,1768529519363455246,133.5350,0.0270,28.4945,162.0565,0.200000,0.000000
66,nav2,1768529519243509239,1768529519372116813,1768529519372150072,1768529519378553094,128.6076,0.0333,6.4030,135.0439,0.200000,0.000000
67,nav2,1768529519285116641,1768529519410273738,1768529519410328182,1768529519430642960,125.1571,0.0544,20.3148,145.5263,0.200000,0.000000
68,nav2,1768529519370754201,1768529519484641951,1768529519484692988,1768529519497610119,113.8877,0.0510,12.9171,126.8559,0.200000,0.000000
69,nav2,1768529519384858007,1768529519506464220,1768529519506514664,1768529519509465785,121.6062,0.0504,2.9511,124.6078,0.200000,0.000000
70,nav2,1768529519470720445,1768529519587216930,1768529519587267170,1768529519605190495,116.4965,0.0502,17.9233,134.4700,0.200000,0.000000
71,nav2,1768529519491601706,1768529519615243807,1768529519615270529,1768529519622366579,123.6421,0.0267,7.0960,130.7649,0.200000,0.000000
72,nav2,1768529519531030027,1768529519669727850,1768529519669760906,1768529519677917941,138.6978,0.0331,8.1570,146.8879,0.200000,0.000000
73,nav2,1768529519592278893,1768529519715040156,1768529519715089581,1768529519732463156,122.7613,0.0494,17.3736,140.1843,0.200000,0.000000
74,nav2,1768529519639958316,1768529519760141795,1768529519760190073,1768529519769963597,120.1835,0.0483,9.7735,130.0053,0.200000,0.000000
75,nav2,1768529519681337146,1768529519797626132,1768529519797678631,1768529519803052648,116.2890,0.0525,5.3740,121.7155,0.200000,0.000000
76,nav2,1768529519740310611,1768529519861158339,1768529519861207302,1768529519867401221,120.8477,0.0490,6.1939,127.0906,0.200000,0.000000
77,nav2,1768529519790565681,1768529519924384642,1768529519924436419,1768529519932891354,133.8190,0.0518,8.4549,142.3257,0.200000,0.000000
78,nav2,1768529519844969224,1768529519991953195,1768529519992003491,1768529520026706696,146.9840,0.0503,34.7032,181.7375,0.200000,0.000000
79,nav2,1768529519890050242,1768529520048075042,1768529520048102413,1768529520103988584,158.0248,0.0274,55.8862,213.9383,0.200000,0.000000
80,nav2,1768529519941340785,1768529520063778517,1768529520063805702,1768529520117728643,122.4377,0.0272,53.9229,176.3879,0.200000,0.000000
81,nav2,1768529519990763090,1768529520087729402,1768529520087756624,1768529520119089252,96.9663,0.0272,31.3326,128.3262,0.200000,0.000000
82,nav2,1768529520029715295,1768529520224334313,1768529520224363424,1768529520227751341,194.6190,0.0291,3.3879,198.0360,0.200000,0.000000
83,nav2,1768529520125630372,1768529520302992332,1768529520303021832,1768529520320651361,177.3620,0.0295,17.6295,195.0210,0.200000,0.000000
84,nav2,1768529520186493447,1768529520348051380,1768529520348105361,1768529520370053755,161.5579,0.0540,21.9484,183.5603,0.200000,0.000000
85,nav2,1768529520230304316,1768529520365093586,1768529520365141345,1768529520380029443,134.7893,0.0478,14.8881,149.7251,0.200000,0.000000
86,nav2,1768529520281637733,1768529520397526547,1768529520397575047,1768529520401371398,115.8888,0.0485,3.7964,119.7337,0.200000,0.000000
87,nav2,1768529520333343518,1768529520488686061,1768529520488713487,1768529520492989314,155.3425,0.0274,4.2758,159.6458,0.200000,0.000000
88,nav2,1768529520385533485,1768529520536854163,1768529520536902774,1768529520542848221,151.3207,0.0486,5.9454,157.3147,0.200000,0.000000
89,nav2,1768529520438836604,1768529520606269778,1768529520606326111,1768529520620073268,167.4332,0.0563,13.7472,181.2367,0.200000,0.000000
90,nav2,1768529520490864556,1768529520633041960,1768529520633068367,1768529520639583049,142.1774,0.0264,6.5147,148.7185,0.200000,0.000000
91,nav2,1768529520532545714,1768529520701380008,1768529520701407693,1768529520719151275,168.8343,0.0277,17.7436,186.6056,0.200000,0.000000
92,nav2,1768529520584069045,1768529520728248912,1768529520728277634,1768529520735585675,144.1799,0.0287,7.3080,151.5166,0.200000,0.000000
93,nav2,1768529520636464917,1768529520801097820,1768529520801808148,1768529520811371562,164.6329,0.7103,9.5634,174.9066,0.200000,0.000000
94,nav2,1768529520687406279,1768529520867005772,1768529520867053920,1768529520897005396,179.5995,0.0481,29.9515,209.5991,0.200000,0.000000
95,nav2,1768529520729770028,1768529520939421701,1768529520939470849,1768529520968260196,209.6517,0.0491,28.7893,238.4902,0.200000,0.000000
96,nav2,1768529520812984231,1768529521041273166,1768529521041301092,1768529521054113007,228.2889,0.0279,12.8119,241.1288,0.200000,0.000000
97,nav2,1768529520834317633,1768529521052103190,1768529521052148301,1768529521067226539,217.7856,0.0451,15.0782,232.9089,0.200000,0.000000
98,nav2,1768529520916525324,1768529521145836484,1768529521145863484,1768529521151964404,229.3112,0.0270,6.1009,235.4391,0.200000,0.000000
99,nav2,1768529520938548570,1768529521167127997,1768529521167156034,1768529521187990196,228.5794,0.0280,20.8342,249.4416,0.200000,0.000000
100,nav2,1768529520990951855,1768529521219809755,1768529521219839496,1768529521236769603,228.8579,0.0297,16.9301,245.8177,0.200000,0.000000
101,nav2,1768529521042492673,1768529521253659337,1768529521253708818,1768529521260380330,211.1667,0.0495,6.6715,217.8877,0.200000,0.000000
102,nav2,1768529521106705300,1768529521321658609,1768529521321708850,1768529521326235812,214.9533,0.0502,4.5270,219.5305,0.200000,0.000000
103,nav2,1768529521138321037,1768529521354319531,1768529521354370050,1768529521386855223,215.9985,0.0505,32.4852,248.5342,0.200000,0.000000
104,nav2,1768529521190533877,1768529521427992860,1768529521428045675,1768529521437928674,237.4590,0.0528,9.8830,247.3948,0.200000,0.000000
105,nav2,1768529521243343505,1768529521490217799,1768529521490249799,1768529521503656023,246.8743,0.0320,13.4062,260.3125,0.200000,0.000000
106,nav2,1768529521295950442,1768529521528772221,1768529521528799813,1768529521540884702,232.8218,0.0276,12.0849,244.9343,0.200000,0.000000
107,nav2,1768529521389086211,1768529521611669936,1768529521611718306,1768529521665495441,222.5837,0.0484,53.7771,276.4092,0.200000,0.000000
108,nav2,1768529521441576476,1768529521626316991,1768529521626365972,1768529521669095582,184.7405,0.0490,42.7296,227.5191,0.200000,0.000000
109,nav2,1768529521515241862,1768529521701194460,1768529521701245756,1768529521721423630,185.9526,0.0513,20.1779,206.1818,0.200000,0.000000
110,nav2,1768529521538204561,1768529521713965379,1768529521714016045,1768529521722850732,175.7608,0.0507,8.8347,184.6462,0.200000,0.000000
111,nav2,1768529521650982296,1768529521815569494,1768529521815618549,1768529521828363280,164.5872,0.0491,12.7447,177.3810,0.200000,0.000000
112,nav2,1768529521692550696,1768529521931135260,1768529521931193723,1768529521937957690,238.5846,0.0585,6.7640,245.4070,0.200000,0.000000
113,nav2,1768529521735096718,1768529521965990076,1768529521966028835,1768529521979616098,230.8934,0.0388,13.5873,244.5194,0.200000,0.000000
114,nav2,1768529521779248562,1768529522012763779,1768529522012836797,1768529522061708668,233.5152,0.0730,48.8719,282.4601,0.200000,0.000000
115,nav2,1768529521881053492,1768529522084723952,1768529522084785322,1768529522119288382,203.6705,0.0614,34.5031,238.2349,0.200000,0.000000
116,nav2,1768529521891628985,1768529522094129096,1768529522094185744,1768529522119809335,202.5001,0.0566,25.6236,228.1804,0.200000,0.000000
117,nav2,1768529521940182146,1768529522142679770,1768529522142731973,1768529522160997506,202.4976,0.0522,18.2655,220.8154,0.200000,0.000000
118,nav2,1768529521990788041,1768529522218899582,1768529522219185155,1768529522249718508,228.1115,0.2856,30.5334,258.9305,0.200000,0.000000
119,nav2,1768529522070421875,1768529522309344323,1768529522309394767,1768529522321084964,238.9224,0.0504,11.6902,250.6631,0.200000,0.000000
120,nav2,1768529522122990827,1768529522352760937,1768529522352813214,1768529522370775070,229.7701,0.0523,17.9619,247.7842,0.200000,0.000000
121,nav2,1768529522134795151,1768529522361425141,1768529522361476659,1768529522372571208,226.6300,0.0515,11.0945,237.7761,0.200000,0.000000
122,nav2,1768529522215572001,1768529522479330171,1768529522479374226,1768529522500795402,263.7582,0.0441,21.4212,285.2234,0.200000,0.000000
123,nav2,1768529522252052964,1768529522513714823,1768529522513818044,1768529522538894199,261.6619,0.1032,25.0762,286.8412,0.200000,0.000000
124,nav2,1768529522292230869,1768529522560404952,1768529522560527915,1768529522565603760,268.1741,0.1230,5.0758,273.3729,0.200000,0.000000
125,nav2,1768529522372940245,1768529522628134189,1768529522628207893,1768529522652199006,255.1939,0.0737,23.9911,279.2588,0.200000,0.000000
126,nav2,1768529522385917089,1768529522632886363,1768529522632934751,1768529522652752795,246.9693,0.0484,19.8180,266.8357,0.200000,0.000000
127,nav2,1768529522471039984,1768529522688550973,1768529522688588139,1768529522692118906,217.5110,0.0372,3.5308,221.0789,0.200000,0.000000
128,nav2,1768529522502484144,1768529522732884321,1768529522732917821,1768529522793270865,230.4002,0.0335,60.3530,290.7867,0.200000,0.000000
129,nav2,1768529522595450372,1768529522834004124,1768529522834055549,1768529522840111726,238.5538,0.0514,6.0562,244.6614,0.200000,0.000000
130,nav2,1768529522658948947,1768529522959472161,1768529522959506846,1768529522974617220,300.5232,0.0347,15.1104,315.6683,0.200000,0.000000
131,nav2,1768529522690017513,1768529522988545810,1768529522988579328,1768529523023461791,298.5283,0.0335,34.8825,333.4443,0.200000,0.000000
132,nav2,1768529522803507194,1768529523133499075,1768529523133532760,1768529523140683442,329.9919,0.0337,7.1507,337.1762,0.200000,0.000000
133,nav2,1768529522844758716,1768529523213939472,1768529523214005638,1768529523227734342,369.1808,0.0662,13.7287,382.9756,0.200000,0.000000
134,nav2,1768529522916243649,1768529523231557416,1768529523231632953,1768529523288452525,315.3138,0.0755,56.8196,372.2089,0.200000,0.000000
135,nav2,1768529522937294900,1768529523254921453,1768529523254973582,1768529523314162672,317.6266,0.0521,59.1891,376.8678,0.200000,0.000000
136,nav2,1768529522979189047,1768529523323342982,1768529523323460222,1768529523328421226,344.1539,0.1172,4.9610,349.2322,0.200000,0.000000
137,nav2,1768529523040668538,1768529523463654258,1768529523463729609,1768529523493639869,422.9857,0.0754,29.9103,452.9713,0.200000,0.000000
138,nav2,1768529523103663877,1768529523508268956,1768529523508332752,1768529523512443637,404.6051,0.0638,4.1109,408.7798,0.200000,0.000000
139,nav2,1768529523145912645,1768529523551973457,1768529523552028345,1768529523559392086,406.0608,0.0549,7.3637,413.4794,0.200000,0.000000
140,nav2,1768529523207989078,1768529523570019102,1768529523570064657,1768529523597159086,362.0300,0.0456,27.0944,389.1700,0.200000,0.000000
141,nav2,1768529523291597217,1768529523612788275,1768529523614793040,1768529523900766136,321.1911,2.0048,285.9731,609.1689,0.200000,0.000000
142,nav2,1768529523345658298,1768529523752322223,1768529523752532795,1768529523941005662,406.6639,0.2106,188.4729,595.3474,0.200000,0.000000
143,nav2,1768529523457071478,1768529523918397687,1768529523918528409,1768529523970251337,461.3262,0.1307,51.7229,513.1799,0.200000,0.000000
144,nav2,1768529523498480410,1768529524019212677,1768529524019271973,1768529524022531191,520.7323,0.0593,3.2592,524.0508,0.200000,0.000000
145,nav2,1768529523560067347,1768529524062993751,1768529524063052529,1768529524084541015,502.9264,0.0588,21.4885,524.4737,0.200000,0.000000
146,nav2,1768529523764181422,1768529524121977821,1768529524122209764,1768529524170349916,357.7964,0.2319,48.1402,406.1685,0.000000,0.000000
147,nav2,1768529523968643698,1768529524464302464,1768529524464555203,1768529524478123446,495.6588,0.2527,13.5682,509.4797,0.200000,0.000000
148,nav2,1768529524010098584,1768529524495164453,1768529524497200292,1768529524536906702,485.0659,2.0358,39.7064,526.8081,0.200000,0.000000
149,nav2,1768529524071463651,1768529524513847798,1768529524514047556,1768529524547543575,442.3841,0.1998,33.4960,476.0799,0.200000,0.000000
150,nav2,1768529524125292690,1768529524524459305,1768529524524685618,1768529524557238877,399.1666,0.2263,32.5533,431.9462,0.200000,0.000000
151,nav2,1768529524178209925,1768529524529586346,1768529524529899714,1768529524557461782,351.3764,0.3134,27.5621,379.2519,0.200000,0.000000
152,nav2,1768529524249289927,1768529524536192860,1768529524536376266,1768529524557560939,286.9029,0.1834,21.1847,308.2710,0.200000,0.000000
153,nav2,1768529524270563366,1768529524695965198,1768529524696122771,1768529524706748089,425.4018,0.1576,10.6253,436.1847,0.200000,0.000000
154,nav2,1768529524352814878,1768529524716639696,1768529524716915991,1768529524762912576,363.8248,0.2763,45.9966,410.0977,0.200000,0.000000
155,nav2,1768529524437965132,1768529524729934741,1768529524730153370,1768529524763709075,291.9696,0.2186,33.5557,325.7439,0.200000,0.000000
156,nav2,1768529524458034776,1768529524744286910,1768529524744513464,1768529524765761565,286.2521,0.2266,21.2481,307.7268,0.200000,0.000000
157,nav2,1768529524531945964,1768529524757817065,1768529524758147766,1768529524766597137,225.8711,0.3307,8.4494,234.6512,0.200000,0.000000
158,nav2,1768529524572770587,1768529524763656213,1768529524763721805,1768529524767242706,190.8856,0.0656,3.5209,194.4721,0.200000,0.000000
159,nav2,1768529524635665265,1768529524816434489,1768529524818968936,1768529524878237605,180.7692,2.5344,59.2687,242.5723,0.200000,0.000000
160,nav2,1768529524666879643,1768529524833389789,1768529524834438912,1768529524878609271,166.5101,1.0491,44.1704,211.7296,0.200000,0.000000
161,nav2,1768529524690789496,1768529524909134697,1768529524909170178,1768529525035413341,218.3452,0.0355,126.2432,344.6238,0.200000,0.000000
162,nav2,1768529524772825924,1768529524929738437,1768529524929991768,1768529525042631361,156.9125,0.2533,112.6396,269.8054,0.200000,0.000000
163,nav2,1768529524794496581,1768529524952562329,1768529524955748198,1768529525044067768,158.0657,3.1859,88.3196,249.5712,0.200000,0.000000
164,nav2,1768529524881368203,1768529525013624701,1768529525013688830,1768529525061302213,132.2565,0.0641,47.6134,179.9340,0.200000,0.000000
165,nav2,1768529525004697010,1768529525064755784,1768529525064814654,1768529525078220808,60.0588,0.0589,13.4062,73.5238,0.200000,0.000000
166,nav2,1768529525087567165,1768529525271343602,1768529525271402102,1768529525296008287,183.7764,0.0585,24.6062,208.4411,0.200000,0.000000
167,nav2,1768529525160016460,1768529525316102059,1768529525316130948,1768529525346210411,156.0856,0.0289,30.0795,186.1940,0.200000,0.000000
168,nav2,1768529525191840227,1768529525325029151,1768529525327105711,1768529525346942608,133.1889,2.0766,19.8369,155.1024,0.200000,0.000000
169,nav2,1768529525244385605,1768529525391496747,1768529525391539062,1768529525395097675,147.1111,0.0423,3.5586,150.7121,0.200000,0.000000
170,nav2,1768529525307690013,1768529525428997880,1768529525429054824,1768529525470230977,121.3079,0.0569,41.1762,162.5410,0.200000,0.000000
171,nav2,1768529525348793306,1768529525503555703,1768529525503657110,1768529525507427472,154.7624,0.1014,3.7704,158.6342,0.200000,0.000000
172,nav2,1768529525390086625,1768529525556999753,1768529525557030141,1768529525573291472,166.9131,0.0304,16.2613,183.2048,0.200000,0.000000
173,nav2,1768529525506502737,1768529525707539612,1768529525709114084,1768529525722910560,201.0369,1.5745,13.7965,216.4078,0.200000,0.000000
174,nav2,1768529525559548874,1768529525719519073,1768529525719747201,1768529525740401510,159.9702,0.2281,20.6543,180.8526,0.200000,0.000000
175,nav2,1768529525631954976,1768529525755474790,1768529525755582752,1768529525771241771,123.5198,0.1080,15.6590,139.2868,0.200000,0.000000
176,nav2,1768529525713983403,1768529525883379737,1768529525883439163,1768529525891946137,169.3963,0.0594,8.5070,177.9627,0.200000,0.000000
177,nav2,1768529525744924573,1768529525911091598,1768529525911216764,1768529525915270650,166.1670,0.1252,4.0539,170.3461,0.200000,0.000000
178,nav2,1768529525798162577,1768529525933452012,1768529525933516604,1768529525945776014,135.2894,0.0646,12.2594,147.6134,0.200000,0.000000
179,nav2,1768529525851808356,1768529526007855466,1768529526007882558,1768529526066798756,156.0471,0.0271,58.9162,214.9904,0.200000,0.000000
180,nav2,1768529525883467623,1768529526016213431,1768529526016244616,1768529526067950406,132.7458,0.0312,51.7058,184.4828,0.200000,0.000000
181,nav2,1768529525945683872,1768529526068416063,1768529526068467581,1768529526103691743,122.7322,0.0515,35.2242,158.0079,0.200000,0.000000
182,nav2,1768529525987221382,1768529526085493029,1768529526085542029,1768529526108900221,98.2716,0.0490,23.3582,121.6788,0.200000,0.000000
183,nav2,1768529526100347260,1768529526208229676,1768529526208259305,1768529526209619711,107.8824,0.0296,1.3604,109.2725,0.200000,0.000000
184,nav2,1768529526144931245,1768529526314867684,1768529526314916055,1768529526317621710,169.9364,0.0484,2.7057,172.6905,0.200000,0.000000
185,nav2,1768529526188015183,1768529526338141592,1768529526338169518,1768529526343270115,150.1264,0.0279,5.1006,155.2549,0.200000,0.000000
186,nav2,1768529526289786653,1768529526454000542,1768529526454053579,1768529526473072301,164.2139,0.0530,19.0187,183.2856,0.200000,0.000000
187,nav2,1768529526352255310,1768529526542510462,1768529526542551351,1768529526546704466,190.2552,0.0409,4.1531,194.4492,0.200000,0.000000
188,nav2,1768529526474966927,1768529526683306384,1768529526683360180,1768529526701978979,208.3395,0.0538,18.6188,227.0121,0.200000,0.000000
189,nav2,1768529526516907342,1768529526719996688,1768529526720055965,1768529526746341442,203.0893,0.0593,26.2855,229.4341,0.200000,0.000000
190,nav2,1768529526541204214,1768529526733223141,1768529526733280215,1768529526746627846,192.0189,0.0571,13.3476,205.4236,0.200000,0.000000
191,nav2,1768529526641073453,1768529526822112058,1768529526822149688,1768529526824424416,181.0386,0.0376,2.2747,183.3510,0.200000,0.000000
192,nav2,1768529526684079010,1768529526852425292,1768529526852476995,1768529526864823708,168.3463,0.0517,12.3467,180.7447,0.200000,0.000000
193,nav2,1768529526755805201,1768529526924777592,1768529526924832740,1768529526940704363,168.9724,0.0551,15.8716,184.8992,0.200000,0.000000
194,nav2,1768529526799964496,1768529526982417115,1768529526982448226,1768529526985776735,182.4526,0.0311,3.3285,185.8122,0.200000,0.000000
195,nav2,1768529526839658471,1768529527032850517,1768529527032882128,1768529527041516739,193.1920,0.0316,8.6346,201.8583,0.200000,0.000000
196,nav2,1768529526901827673,1768529527081666171,1768529527081719485,1768529527107709955,179.8385,0.0533,25.9905,205.8823,0.200000,0.000000
197,nav2,1768529526944573251,1768529527146312409,1768529527146361742,1768529527150713461,201.7392,0.0493,4.3517,206.1402,0.200000,0.000000
198,nav2,1768529526987631286,1768529527177367804,1768529527177405897,1768529527199332925,189.7365,0.0381,21.9270,211.7016,0.200000,0.000000
199,nav2,1768529527039082977,1768529527189081952,1768529527189125563,1768529527199842626,149.9990,0.0436,10.7171,160.7596,0.200000,0.000000
200,nav2,1768529527080749328,1768529527265825761,1768529527265883483,1768529527276480082,185.0764,0.0577,10.5966,195.7308,0.200000,0.000000
201,nav2,1768529527154034529,1768529527337028865,1768529527337079513,1768529527344868819,182.9943,0.0506,7.7893,190.8343,0.200000,0.000000
202,nav2,1768529527209379513,1768529527460634766,1768529527460692525,1768529527510441749,251.2553,0.0578,49.7492,301.0622,0.200000,0.000000
203,nav2,1768529527230948036,1768529527472150823,1768529527472197378,1768529527511332840,241.2028,0.0466,39.1355,280.3848,0.200000,0.000000
204,nav2,1768529527282797021,1768529527547468530,1768529527547522215,1768529527556633844,264.6715,0.0537,9.1116,273.8368,0.200000,0.000000
205,nav2,1768529527335035926,1768529527564300164,1768529527564350386,1768529527600030537,229.2642,0.0502,35.6802,264.9946,0.200000,0.000000
206,nav2,1768529527387362284,1768529527567034332,1768529527567080553,1768529527600499595,179.6720,0.0462,33.4190,213.1373,0.200000,0.000000
