Seq,Source,Tsend_pc_ns,Trecv_rpi_ns,Tsend2_rpi_ns,Trecv2_pc_ns,OneWay_PC_to_RPI_ms,RPI_Internal_ms,OneWay_RPI_to_PC_ms,RTT_ms,Linear_X,Angular_Z
2939,nav2,1768528888294787840,1768528888487425710,1768528888487477599,1768528888531266561,192.6379,0.0519,43.7890,236.4787,0.200000,0.000000
2940,nav2,1768528888334877992,1768528888510427120,1768528888512128183,1768528888582923960,175.5491,1.7011,70.7958,248.0460,0.200000,0.000000
2941,nav2,1768528888415828149,1768528888574921174,1768528888574950099,1768528888600341686,159.0930,0.0289,25.3916,184.5135,0.200000,0.000000
2942,nav2,1768528888444484932,1768528888606093198,1768528888606141772,1768528888622169610,161.6083,0.0486,16.0278,177.6847,0.200000,0.000000
2943,nav2,1768528888536801571,1768528888679461418,1768528888679522362,1768528888689389003,142.6598,0.0609,9.8666,152.5874,0.200000,0.000000
2944,nav2,1768528888610570479,1768528888751508312,1768528888751536923,1768528888754288731,140.9378,0.0286,2.7518,143.7183,0.200000,0.000000
2945,nav2,1768528888640621871,1768528888789576497,1768528888789640330,1768528888802502357,148.9546,0.0638,12.8620,161.8805,0.200000,0.000000
2946,nav2,1768528888692027092,1768528888869125955,1768528888869177492,1768528888883388170,177.0989,0.0515,14.2107,191.3611,0.200000,0.000000
2947,nav2,1768528888754290680,1768528888910330490,1768528888910380564,1768528888924903616,156.0398,0.0501,14.5231,170.6129,0.200000,0.000000
2948,nav2,1768528888805476565,1768528888968765360,1768528888968819693,1768528888981699100,163.2888,0.0543,12.8794,176.2225,0.200000,0.000000
2949,nav2,1768528888836781042,1768528888989384285,1768528888989435006,1768528889003482581,152.6032,0.0507,14.0476,166.7015,0.200000,0.000000
2950,nav2,1768528888889952624,1768528889050737358,1768528889050769728,1768528889061190678,160.7847,0.0324,10.4209,171.2381,0.200000,0.000000
2951,nav2,1768528888942843277,1768528889079216437,1768528889079246492,1768528889084564620,136.3732,0.0301,5.3181,141.7213,0.200000,0.000000
2952,nav2,1768528888984069400,1768528889142130371,1768528889142183833,1768528889166882502,158.0610,0.0535,24.6987,182.8131,0.200000,0.000000
2953,nav2,1768528889035912655,1768528889166347995,1768528889166398476,1768528889169119872,130.4353,0.0505,2.7214,133.2072,0.200000,0.000000
2954,nav2,1768528889089263109,1768528889243289544,1768528889243321192,1768528889249619823,154.0264,0.0316,6.2986,160.3567,0.200000,0.000000
2955,nav2,1768528889140853956,1768528889289122271,1768528889289152660,1768528889294385882,148.2683,0.0304,5.2332,153.5319,0.200000,0.000000
2956,nav2,1768528889194335522,1768528889388934620,1768528889388984860,1768528889393826391,194.5991,0.0502,4.8415,199.4909,0.200000,0.000000
2957,nav2,1768528889237912968,1768528889409276028,1768528889409324805,1768528889440590959,171.3631,0.0488,31.2662,202.6780,0.200000,0.000000
2958,nav2,1768528889289065534,1768528889501031279,1768528889501083223,1768528889506113999,211.9657,0.0519,5.0308,217.0485,0.200000,0.000000
2959,nav2,1768528889362173952,1768528889572136476,1768528889572164642,1768528889585322218,209.9625,0.0282,13.1576,223.1483,0.200000,0.000000
2960,nav2,1768528889395764084,1768528889593421544,1768528889593452637,1768528889599937000,197.6575,0.0311,6.4844,204.1729,0.200000,0.000000
2961,nav2,1768528889469305257,1768528889618078666,1768528889618112425,1768528889669095294,148.7734,0.0338,50.9829,199.7900,0.200000,0.000000
2962,nav2,1768528889491021932,1768528889630671215,1768528889630738770,1768528889672440386,139.6493,0.0676,41.7016,181.4185,0.200000,0.000000
2963,nav2,1768528889552521698,1768528889713482042,1768528889713531523,1768528889727655716,160.9603,0.0495,14.1242,175.1340,0.200000,0.000000
2964,nav2,1768528889594605526,1768528889787574609,1768528889787621719,1768528889799450443,192.9691,0.0471,11.8287,204.8449,0.200000,0.000000
2965,nav2,1768528889680486926,1768528889860189296,1768528889860243851,1768528889869258726,179.7024,0.0546,9.0149,188.7718,0.200000,0.000000
2966,nav2,1768528889772678748,1768528889930184667,1768528889930226352,1768528889971208915,157.5059,0.0417,40.9826,198.5302,0.200000,0.000000
2967,nav2,1768528889783327875,1768528889967744076,1768528889967777410,1768528889986453273,184.4162,0.0333,18.6759,203.1254,0.200000,0.000000
2968,nav2,1768528889875501051,1768528890053306182,1768528890053357663,1768528890078500742,177.8051,0.0515,25.1431,202.9997,0.200000,0.000000
2969,nav2,1768528889896308055,1768528890060688394,1768528890060831227,1768528890079961721,164.3803,0.1428,19.1305,183.6537,0.200000,0.000000
2970,nav2,1768528889995089631,1768528890176151217,1768528890176179828,1768528890185580476,181.0616,0.0286,9.4006,190.4908,0.200000,0.000000
2971,nav2,1768528890069652821,1768528890220295011,1768528890220324159,1768528890224285868,150.6422,0.0291,3.9617,154.6330,0.200000,0.000000
2972,nav2,1768528890091417405,1768528890295438330,1768528890295490163,1768528890305528083,204.0209,0.0518,10.0379,214.1107,0.200000,0.000000
2973,nav2,1768528890154340323,1768528890329461170,1768528890329513855,1768528890342440371,175.1208,0.0527,12.9265,188.1000,0.200000,0.000000
2974,nav2,1768528890195370975,1768528890398524713,1768528890398553547,1768528890421441059,203.1537,0.0288,22.8875,226.0701,0.200000,0.000000
2975,nav2,1768528890236951412,1768528890427043569,1768528890427073366,1768528890436825453,190.0922,0.0298,9.7521,199.8740,0.200000,0.000000
2976,nav2,1768528890291197749,1768528890446630464,1768528890446683389,1768528890452282428,155.4327,0.0529,5.5990,161.0847,0.200000,0.000000
2977,nav2,1768528890356736730,1768528890513898185,1768528890513948499,1768528890518975680,157.1615,0.0503,5.0272,162.2389,0.200000,0.000000
2978,nav2,1768528890398713664,1768528890532789584,1768528890532840435,1768528890626851512,134.0759,0.0509,94.0111,228.1378,0.200000,0.000000
2979,nav2,1768528890441942230,1768528890637192625,1768528890637224384,1768528890644891668,195.2504,0.0318,7.6673,202.9494,0.200000,0.000000
2980,nav2,1768528890493703544,1768528890678340086,1768528890678392623,1768528890710528590,184.6365,0.0525,32.1360,216.8250,0.200000,0.000000
2981,nav2,1768528890535531309,1768528890739760918,1768528890739827900,1768528890750021191,204.2296,0.0670,10.1933,214.4899,0.200000,0.000000
2982,nav2,1768528890649251742,1768528890825269561,1768528890825298542,1768528890833627964,176.0178,0.0290,8.3294,184.3762,0.200000,0.000000
2983,nav2,1768528890711734731,1768528890916874498,1768528890916958442,1768528890925928559,205.1398,0.0839,8.9701,214.1938,0.200000,0.000000
2984,nav2,1768528890743342885,1768528890942755482,1768528890942818500,1768528890946378160,199.4126,0.0630,3.5597,203.0353,0.200000,0.000000
2985,nav2,1768528890795820798,1768528890973516657,1768528890973547416,1768528890984857659,177.6959,0.0308,11.3102,189.0369,0.200000,0.000000
2986,nav2,1768528890838210133,1768528891018526316,1768528891018557298,1768528891024063795,180.3162,0.0310,5.5065,185.8537,0.200000,0.000000
2987,nav2,1768528890890119340,1768528891030249760,1768528891030279186,1768528891035041962,140.1304,0.0294,4.7628,144.9226,0.200000,0.000000
2988,nav2,1768528890942963869,1768528891121762735,1768528891121810735,1768528891127108674,178.7989,0.0480,5.2979,184.1448,0.200000,0.000000
2989,nav2,1768528890994968876,1768528891151702027,1768528891151795859,1768528891161628914,156.7332,0.0938,9.8331,166.6600,0.200000,0.000000
2990,nav2,1768528891037232747,1768528891239922208,1768528891239954467,1768528891242881024,202.6895,0.0323,2.9266,205.6483,0.200000,0.000000
2991,nav2,1768528891111821243,1768528891319350648,1768528891319401148,1768528891341715605,207.5294,0.0505,22.3145,229.8944,0.200000,0.000000
2992,nav2,1768528891142671811,1768528891349189514,1768528891349223181,1768528891350871489,206.5177,0.0337,1.6483,208.1997,0.200000,0.000000
2993,nav2,1768528891226118631,1768528891389782368,1768528891389817164,1768528891411631087,163.6637,0.0348,21.8139,185.5125,0.200000,0.000000
2994,nav2,1768528891247841057,1768528891420287693,1768528891420319322,1768528891438270798,172.4466,0.0316,17.9515,190.4297,0.200000,0.000000
2995,nav2,1768528891305162609,1768528891465637998,1768528891465690664,1768528891494459029,160.4754,0.0527,28.7684,189.2964,0.200000,0.000000
2996,nav2,1768528891344765047,1768528891521752123,1768528891521802938,1768528891528585684,176.9871,0.0508,6.7827,183.8206,0.200000,0.000000
2997,nav2,1768528891395237808,1768528891557732376,1768528891557763228,1768528891670364723,162.4946,0.0309,112.6015,275.1269,0.200000,0.000000
2998,nav2,1768528891444872736,1768528891739442279,1768528891739480908,1768528891746455195,294.5695,0.0386,6.9743,301.5825,0.200000,0.000000
2999,nav2,1768528891505980971,1768528891776654043,1768528891776689042,1768528891784560981,270.6731,0.0350,7.8719,278.5800,0.200000,0.000000
3000,nav2,1768528891546218329,1768528891870443540,1768528891870494299,1768528891888679497,324.2252,0.0508,18.1852,342.4612,0.200000,0.000000
3001,nav2,1768528891699736945,1768528891935012353,1768528891935084223,1768528891942303499,235.2754,0.0719,7.2193,242.5666,0.200000,0.000000
3002,nav2,1768528891741372169,1768528891947148887,1768528891947197923,1768528891954821466,205.7767,0.0490,7.6235,213.4493,0.200000,0.000000
3003,nav2,1768528891793380931,1768528892022552112,1768528892022583075,1768528892069502695,229.1712,0.0310,46.9196,276.1218,0.200000,0.000000
3004,nav2,1768528891857507884,1768528892064774363,1768528892064827251,1768528892072527666,207.2665,0.0529,7.7004,215.0198,0.200000,0.000000
3005,nav2,1768528891900097930,1768528892095425205,1768528892095474760,1768528892104764815,195.3273,0.0496,9.2901,204.6669,0.200000,0.000000
3006,nav2,1768528891953486190,1768528892129957375,1768528892131318588,1768528892170535801,176.4712,1.3612,39.2172,217.0496,0.200000,0.000000
3007,nav2,1768528891994424308,1768528892203567389,1768528892203610019,1768528892224832154,209.1431,0.0426,21.2221,230.4078,0.200000,0.000000
3008,nav2,1768528892077256196,1768528892274577050,1768528892274656457,1768528892286860290,197.3209,0.0794,12.2038,209.6041,0.200000,0.000000
3009,nav2,1768528892088135367,1768528892282767276,1768528892282816775,1768528892294766620,194.6319,0.0495,11.9498,206.6313,0.200000,0.000000
3010,nav2,1768528892175060017,1768528892323424536,1768528892323474295,1768528892361514791,148.3645,0.0498,38.0405,186.4548,0.200000,0.000000
3011,nav2,1768528892206283991,1768528892338378349,1768528892338427256,1768528892362401314,132.0944,0.0489,23.9741,156.1173,0.200000,0.000000
3012,nav2,1768528892254830119,1768528892406802840,1768528892406832025,1768528892416488960,151.9727,0.0292,9.6569,161.6588,0.200000,0.000000
3013,nav2,1768528892305946708,1768528892460127817,1768528892460177020,1768528892468764554,154.1811,0.0492,8.5875,162.8178,0.200000,0.000000
3014,nav2,1768528892367845606,1768528892520956375,1768528892521011486,1768528892525972521,153.1108,0.0551,4.9610,158.1269,0.200000,0.000000
3015,nav2,1768528892384716692,1768528892532511487,1768528892534535974,1768528892554987995,147.7948,2.0245,20.4520,170.2713,0.200000,0.000000
3016,nav2,1768528892455721651,1768528892608620245,1768528892608652726,1768528892611234835,152.8986,0.0325,2.5821,155.5132,0.200000,0.000000
3017,nav2,1768528892494235418,1768528892688968717,1768528892689017031,1768528892692366753,194.7333,0.0483,3.3497,198.1313,0.200000,0.000000
3018,nav2,1768528892556839922,1768528892765754044,1768528892765782192,1768528892767607220,208.9141,0.0281,1.8250,210.7673,0.200000,0.000000
3019,nav2,1768528892584507774,1768528892780542043,1768528892780573765,1768528892787740279,196.0343,0.0317,7.1665,203.2325,0.200000,0.000000
3020,nav2,1768528892644673856,1768528892842110467,1768528892842142967,1768528892862840748,197.4366,0.0325,20.6978,218.1669,0.200000,0.000000
3021,nav2,1768528892695097536,1768528892879390379,1768528892879441193,1768528892881592380,184.2928,0.0508,2.1512,186.4948,0.200000,0.000000
3022,nav2,1768528892746461208,1768528892913126998,1768528892913180183,1768528892931891418,166.6658,0.0532,18.7112,185.4302,0.200000,0.000000
3023,nav2,1768528892794441042,1768528892974949717,1768528892975003957,1768528892976327607,180.5087,0.0542,1.3236,181.8866,0.200000,0.000000
3024,nav2,1768528892835728438,1768528892998252143,1768528892998299976,1768528893003725671,162.5237,0.0478,5.4257,167.9972,0.200000,0.000000
3025,nav2,1768528892897862842,1768528893074719565,1768528893074753935,1768528893078038568,176.8567,0.0344,3.2846,180.1757,0.200000,0.000000
3026,nav2,1768528893007844700,1768528893188859896,1768528893188921952,1768528893195408782,181.0152,0.0621,6.4868,187.5641,0.200000,0.000000
3027,nav2,1768528893061818872,1768528893255498548,1768528893255554695,1768528893273028099,193.6797,0.0561,17.4734,211.2092,0.200000,0.000000
3028,nav2,1768528893103038068,1768528893301514089,1768528893301545830,1768528893322522383,198.4760,0.0317,20.9766,219.4843,0.200000,0.000000
3029,nav2,1768528893144554000,1768528893354847880,1768528893354881584,1768528893360788776,210.2939,0.0337,5.9072,216.2348,0.200000,0.000000
3030,nav2,1768528893197377396,1768528893429284389,1768528893429336500,1768528893432337367,231.9070,0.0521,3.0009,234.9600,0.200000,0.000000
3031,nav2,1768528893249236224,1768528893442136437,1768528893442187752,1768528893447517932,192.9002,0.0513,5.3302,198.2817,0.200000,0.000000
3032,nav2,1768528893300781081,1768528893497411642,1768528893497440809,1768528893499447617,196.6306,0.0292,2.0068,198.6665,0.200000,0.000000
3033,nav2,1768528893341993043,1768528893533377155,1768528893533405655,1768528893542861700,191.3841,0.0285,9.4560,200.8687,0.200000,0.000000
3034,nav2,1768528893393339761,1768528893559125769,1768528893559159750,1768528893563259492,165.7860,0.0340,4.0997,169.9197,0.200000,0.000000
3035,nav2,1768528893454491056,1768528893617749416,1768528893617802045,1768528893659672305,163.2584,0.0526,41.8703,205.1812,0.200000,0.000000
3036,nav2,1768528893485685526,1768528893639499481,1768528893639552796,1768528893666365724,153.8140,0.0533,26.8129,180.6802,0.200000,0.000000
3037,nav2,1768528893537449176,1768528893698798624,1768528893698830346,1768528893703087567,161.3494,0.0317,4.2572,165.6384,0.200000,0.000000
3038,nav2,1768528893591347346,1768528893765480293,1768528893765515571,1768528893781296383,174.1329,0.0353,15.7808,189.9490,0.200000,0.000000
3039,nav2,1768528893673460311,1768528893868558065,1768528893868633361,1768528893892270017,195.0978,0.0753,23.6367,218.8097,0.200000,0.000000
3040,nav2,1768528893696504195,1768528893883275101,1768528893883304546,1768528893897088890,186.7709,0.0294,13.7843,200.5847,0.200000,0.000000
3041,nav2,1768528893754963339,1768528893941578157,1768528893941619379,1768528893957627120,186.6148,0.0412,16.0077,202.6638,0.200000,0.000000
3042,nav2,1768528893808748822,1768528893965903410,1768528893965932503,1768528893979500237,157.1546,0.0291,13.5677,170.7514,0.200000,0.000000
3043,nav2,1768528893844458627,1768528894014638342,1768528894014690860,1768528894026214763,170.1797,0.0525,11.5239,181.7561,0.200000,0.000000
3044,nav2,1768528893896496970,1768528894071566666,1768528894071645036,1768528894090080857,175.0697,0.0784,18.4358,193.5839,0.200000,0.000000
3045,nav2,1768528893944836952,1768528894116683954,1768528894116716527,1768528894121786584,171.8470,0.0326,5.0701,176.9496,0.200000,0.000000
3046,nav2,1768528894006605811,1768528894203218349,1768528894203290626,1768528894219695526,196.6125,0.0723,16.4049,213.0897,0.200000,0.000000
3047,nav2,1768528894046086487,1768528894261883347,1768528894261935773,1768528894271110483,215.7969,0.0524,9.1747,225.0240,0.200000,0.000000
3048,nav2,1768528894105050335,1768528894331457850,1768528894331487646,1768528894343700363,226.4075,0.0298,12.2127,238.6500,0.200000,0.000000
3049,nav2,1768528894164890719,1768528894388875245,1768528894388906615,1768528894389901741,223.9845,0.0314,0.9951,225.0110,0.200000,0.000000
3050,nav2,1768528894184104863,1768528894416391385,1768528894416443329,1768528894423340508,232.2865,0.0519,6.8972,239.2356,0.200000,0.000000
3051,nav2,1768528894234412176,1768528894482246782,1768528894482304671,1768528894484548947,247.8346,0.0579,2.2443,250.1368,0.200000,0.000000
3052,nav2,1768528894294485000,1768528894523112412,1768528894523144985,1768528894531668109,228.6274,0.0326,8.5231,237.1831,0.200000,0.000000
3053,nav2,1768528894345835100,1768528894558100949,1768528894558138819,1768528894565161303,212.2658,0.0379,7.0225,219.3262,0.200000,0.000000
3054,nav2,1768528894394622859,1768528894610673393,1768528894610725263,1768528894624448476,216.0505,0.0519,13.7232,229.8256,0.200000,0.000000
3055,nav2,1768528894444360985,1768528894658310350,1768528894658360498,1768528894674757422,213.9494,0.0501,16.3969,230.3964,0.200000,0.000000
3056,nav2,1768528894484262305,1768528894682267291,1768528894682316327,1768528894701739464,198.0050,0.0490,19.4231,217.4772,0.200000,0.000000
3057,nav2,1768528894536011141,1768528894737604791,1768528894737635810,1768528894743255616,201.5936,0.0310,5.6198,207.2445,0.200000,0.000000
3058,nav2,1768528894584861733,1768528894795612442,1768528894795642812,1768528894802931668,210.7507,0.0304,7.2889,218.0699,0.200000,0.000000
3059,nav2,1768528894634735344,1768528894860808287,1768528894860860120,1768528894874392453,226.0729,0.0518,13.5323,239.6571,0.200000,0.000000
3060,nav2,1768528894704804732,1768528894922323378,1768528894922395471,1768528894938983548,217.5186,0.0721,16.5881,234.1788,0.200000,0.000000
3061,nav2,1768528894734915300,1768528894990862610,1768528894990914221,1768528895027053985,255.9473,0.0516,36.1398,292.1387,0.200000,0.000000
3062,nav2,1768528894784615847,1768528895108756529,1768528895108807066,1768528895114963946,324.1407,0.0505,6.1569,330.3481,0.200000,0.000000
3063,nav2,1768528894844828884,1768528895183608869,1768528895183665405,1768528895188796113,338.7800,0.0565,5.1307,343.9672,0.200000,0.000000
3064,nav2,1768528894884814597,1768528895210153404,1768528895210181978,1768528895219883224,325.3388,0.0286,9.7012,335.0686,0.200000,0.000000
3065,nav2,1768528894949296080,1768528895238082282,1768528895239915548,1768528895248029531,288.7862,1.8333,8.1140,298.7335,0.200000,0.000000
3066,nav2,1768528895036626447,1768528895297522016,1768528895297555053,1768528895319433623,260.8956,0.0330,21.8786,282.8072,0.200000,0.000000
3067,nav2,1768528895099920864,1768528895357143416,1768528895357196582,1768528895370172761,257.2226,0.0532,12.9762,270.2519,0.200000,0.000000
3068,nav2,1768528895142778883,1768528895413443132,1768528895413478817,1768528895422447599,270.6642,0.0357,8.9688,279.6687,0.200000,0.000000
3069,nav2,1768528895197025841,1768528895441544047,1768528895441575472,1768528895473599453,244.5182,0.0314,32.0240,276.5736,0.200000,0.000000
3070,nav2,1768528895239325265,1768528895488571378,1768528895488618174,1768528895497440172,249.2461,0.0468,8.8220,258.1149,0.200000,0.000000
3071,nav2,1768528895292274896,1768528895549102531,1768528895549168234,1768528895558966019,256.8276,0.0657,9.7978,266.6911,0.200000,0.000000
3072,nav2,1768528895344090718,1768528895610228699,1768528895610279124,1768528895616364952,266.1380,0.0504,6.0858,272.2742,0.200000,0.000000
3073,nav2,1768528895385301631,1768528895640095417,1768528895640127324,1768528895652674916,254.7938,0.0319,12.5476,267.3733,0.200000,0.000000
3074,nav2,1768528895436715272,1768528895694090833,1768528895695170863,1768528895700853802,257.3756,1.0800,5.6829,264.1385,0.200000,0.000000
3075,nav2,1768528895488756901,1768528895747405773,1768528895747462476,1768528895754768148,258.6489,0.0567,7.3057,266.0112,0.200000,0.000000
3076,nav2,1768528895539923701,1768528895811707809,1768528895811760216,1768528895832178329,271.7841,0.0524,20.4181,292.2546,0.200000,0.000000
3077,nav2,1768528895591565891,1768528895848049782,1768528895848082134,1768528895854631078,256.4839,0.0324,6.5489,263.0652,0.200000,0.000000
3078,nav2,1768528895642785448,1768528895913832920,1768528895913867994,1768528895928639039,271.0475,0.0351,14.7710,285.8536,0.200000,0.000000
3079,nav2,1768528895694378405,1768528895943270104,1768528895943325474,1768528895962777459,248.8917,0.0554,19.4520,268.3991,0.200000,0.000000
3080,nav2,1768528895745544417,1768528896022636693,1768528896022692100,1768528896026454696,277.0923,0.0554,3.7626,280.9103,0.200000,0.000000
3081,nav2,1768528895797197101,1768528896049713336,1768528896049746984,1768528896054314306,252.5162,0.0336,4.5673,257.1172,0.200000,0.000000
3082,nav2,1768528895839791524,1768528896105434093,1768528896105465001,1768528896113356289,265.6426,0.0309,7.8913,273.5648,0.200000,0.000000
3083,nav2,1768528895891952531,1768528896471453826,1768528896471484882,1768528896484507373,579.5013,0.0311,13.0225,592.5548,0.200000,0.000000
3084,nav2,1768528895943113181,1768528896472078378,1768528896472100804,1768528896484766804,528.9652,0.0224,12.6660,541.6536,0.200000,0.000000
3085,nav2,1768528896015697168,1768528896472517171,1768528896472533301,1768528896485015808,456.8200,0.0161,12.4825,469.3186,0.200000,0.000000
3086,nav2,1768528896037253308,1768528896472890873,1768528896472904521,1768528896485265706,435.6376,0.0136,12.3612,448.0124,0.200000,0.000000
3087,nav2,1768528896100609747,1768528896473245519,1768528896473260204,1768528896489287806,372.6358,0.0147,16.0276,388.6781,0.200000,0.000000
3088,nav2,1768528896141589704,1768528896474353160,1768528896474374715,1768528896506635627,332.7635,0.0216,32.2609,365.0459,0.200000,0.000000
3089,nav2,1768528896194460268,1768528896474899453,1768528896474919582,1768528896507117208,280.4392,0.0201,32.1976,312.6569,0.200000,0.000000
3090,nav2,1768528896246463712,1768528896475427116,1768528896475445616,1768528896507744348,228.9634,0.0185,32.2987,261.2806,0.200000,0.000000
3091,nav2,1768528896298409836,1768528896475926076,1768528896475944279,1768528896508179841,177.5162,0.0182,32.2356,209.7700,0.200000,0.000000
3092,nav2,1768528896329247195,1768528896523222479,1768528896523257942,1768528896524311995,193.9753,0.0355,1.0541,195.0648,0.200000,0.000000
3093,nav2,1768528896411684682,1768528896570785863,1768528896570839936,1768528896575915665,159.1012,0.0541,5.0757,164.2310,0.200000,0.000000
3094,nav2,1768528896442569144,1768528896586115210,1768528896586167673,1768528896605565190,143.5461,0.0525,19.3975,162.9960,0.200000,0.000000
3095,nav2,1768528896514538884,1768528896714172249,1768528896714203693,1768528896728015906,199.6334,0.0314,13.8122,213.4770,0.200000,0.000000
3096,nav2,1768528896545868203,1768528896753548870,1768528896753625999,1768528896768907016,207.6807,0.0771,15.2810,223.0388,0.200000,0.000000
3097,nav2,1768528896607163901,1768528896842705378,1768528896842753989,1768528896847627578,235.5415,0.0486,4.8736,240.4637,0.200000,0.000000
3098,nav2,1768528896648102574,1768528896855751147,1768528896855781702,1768528896866964471,207.6486,0.0306,11.1828,218.8619,0.200000,0.000000
3099,nav2,1768528896689420346,1768528896891420754,1768528896891453254,1768528896922079557,202.0004,0.0325,30.6263,232.6592,0.200000,0.000000
3100,nav2,1768528896730440477,1768528896931470926,1768528896931502352,1768528896935894013,201.0304,0.0314,4.3917,205.4535,0.200000,0.000000
3101,nav2,1768528896827845401,1768528897036985571,1768528897037037719,1768528897040861561,209.1402,0.0521,3.8238,213.0162,0.200000,0.000000
3102,nav2,1768528896838583845,1768528897038391247,1768528897038435284,1768528897043593041,199.8074,0.0440,5.1578,205.0092,0.200000,0.000000
3103,nav2,1768528896894900564,1768528897076236155,1768528897076286951,1768528897081828104,181.3356,0.0508,5.5412,186.9275,0.200000,0.000000
3104,nav2,1768528896934426283,1768528897131253732,1768528897131300510,1768528897133837842,196.8274,0.0468,2.5373,199.4116,0.200000,0.000000
3105,nav2,1768528896997227868,1768528897214332390,1768528897214363353,1768528897221889567,217.1045,0.0310,7.5262,224.6617,0.200000,0.000000
3106,nav2,1768528897044875747,1768528897262879379,1768528897263043396,1768528897276632669,218.0036,0.1640,13.5893,231.7569,0.200000,0.000000
3107,nav2,1768528897094961777,1768528897360193113,1768528897360227428,1768528897370248842,265.2313,0.0343,10.0214,275.2871,0.200000,0.000000
3108,nav2,1768528897135611994,1768528897372538849,1768528897372574275,1768528897377208132,236.9269,0.0354,4.6339,241.5961,0.200000,0.000000
3109,nav2,1768528897197818626,1768528897470089712,1768528897470143619,1768528897482095092,272.2711,0.0539,11.9515,284.2765,0.200000,0.000000
3110,nav2,1768528897255852673,1768528897491217282,1768528897491265670,1768528897504428739,235.3646,0.0484,13.1631,248.5761,0.200000,0.000000
3111,nav2,1768528897297707407,1768528897502953207,1768528897503009207,1768528897517881854,205.2458,0.0560,14.8726,220.1744,0.200000,0.000000
3112,nav2,1768528897334446674,1768528897539688826,1768528897539724140,1768528897550004375,205.2422,0.0353,10.2802,215.5577,0.200000,0.000000
3113,nav2,1768528897384042539,1768528897597342016,1768528897597374719,1768528897623263611,213.2995,0.0327,25.8889,239.2211,0.200000,0.000000
3114,nav2,1768528897444469438,1768528897652355629,1768528897652406796,1768528897662819846,207.8862,0.0512,10.4131,218.3504,0.200000,0.000000
3115,nav2,1768528897486462352,1768528897685270050,1768528897685319513,1768528897686444313,198.8077,0.0495,1.1248,199.9820,0.200000,0.000000
3116,nav2,1768528897554894182,1768528897904266198,1768528897904318882,1768528897910816563,349.3720,0.0527,6.4977,355.9224,0.200000,0.000000
3117,nav2,1768528897605361187,1768528897977733454,1768528897977765990,1768528897993188739,372.3723,0.0325,15.4227,387.8276,0.200000,0.000000
3118,nav2,1768528897644618204,1768528898002140391,1768528898002169576,1768528898013497686,357.5222,0.0292,11.3281,368.8795,0.200000,0.000000
3119,nav2,1768528897696193396,1768528898094492453,1768528898094546249,1768528898109459209,398.2991,0.0538,14.9130,413.2658,0.200000,0.000000
3120,nav2,1768528897857223080,1768528898315954270,1768528898316003548,1768528898326885266,458.7312,0.0493,10.8817,469.6622,0.200000,0.000000
3121,nav2,1768528897890247551,1768528898323151910,1768528898323204058,1768528898375226167,432.9044,0.0521,52.0221,484.9786,0.200000,0.000000
3122,nav2,1768528897961523071,1768528898383301269,1768528898383348158,1768528898401600670,421.7782,0.0469,18.2525,440.0776,0.200000,0.000000
3123,nav2,1768528898003063014,1768528898384359448,1768528898384393725,1768528898401801661,381.2964,0.0343,17.4079,398.7386,0.200000,0.000000
3124,nav2,1768528898105725407,1768528898385252590,1768528898385285145,1768528898401901461,279.5272,0.0326,16.6163,296.1761,0.200000,0.000000
3125,nav2,1768528898147932891,1768528898386136936,1768528898386166714,1768528898401990946,238.2040,0.0298,15.8242,254.0581,0.200000,0.000000
3126,nav2,1768528898199620700,1768528898386972486,1768528898387003764,1768528898402229498,187.3518,0.0313,15.2257,202.6088,0.200000,0.000000
3127,nav2,1768528898261576570,1768528898416478781,1768528898416527429,1768528898428247792,154.9022,0.0486,11.7204,166.6712,0.200000,0.000000
3128,nav2,1768528898302937344,1768528898461798160,1768528898461832178,1768528898503596254,158.8608,0.0340,41.7641,200.6589,0.200000,0.000000
3129,nav2,1768528898384873527,1768528898549200013,1768528898549229864,1768528898569876371,164.3265,0.0299,20.6465,185.0028,0.200000,0.000000
3130,nav2,1768528898435903298,1768528898658732447,1768528898658786743,1768528898808599211,222.8291,0.0543,149.8125,372.6959,0.200000,0.000000
3131,nav2,1768528898507705260,1768528898761009539,1768528898761041150,1768528898820835151,253.3043,0.0316,59.7940,313.1299,0.200000,0.000000
3132,nav2,1768528898548886309,1768528898825007540,1768528898825038355,1768528898829285798,276.1212,0.0308,4.2474,280.3995,0.200000,0.000000
3133,nav2,1768528898600553348,1768528898889781074,1768528898889852925,1768528898892015230,289.2277,0.0719,2.1623,291.4619,0.200000,0.000000
3134,nav2,1768528898641570305,1768528898930191299,1768528898930240298,1768528898932657652,288.6210,0.0490,2.4174,291.0873,0.200000,0.000000
3135,nav2,1768528898815475740,1768528898991416244,1768528898991447577,1768528898993688941,175.9405,0.0313,2.2414,178.2132,0.200000,0.000000
3136,nav2,1768528898866791167,1768528899056847569,1768528899056875384,1768528899065120332,190.0564,0.0278,8.2449,198.3292,0.200000,0.000000
3137,nav2,1768528898899055658,1768528899090802483,1768528899090851242,1768528899096392676,191.7468,0.0488,5.5414,197.3370,0.200000,0.000000
3138,nav2,1768528898940767163,1768528899129155777,1768528899129220628,1768528899137667004,188.3886,0.0649,8.4464,196.8998,0.200000,0.000000
3139,nav2,1768528899004074177,1768528899192238136,1768528899192272451,1768528899193886757,188.1640,0.0343,1.6143,189.8126,0.200000,0.000000
