Seq,Source,Tsend_pc_ns,Trecv_rpi_ns,Tsend2_rpi_ns,Trecv2_pc_ns,OneWay_PC_to_RPI_ms,RPI_Internal_ms,OneWay_RPI_to_PC_ms,RTT_ms,Linear_X,Angular_Z
451,nav2,1768474362498141874,1768474362500406807,1768474362500441103,1768474362501639154,2.2649,0.0343,1.1981,3.4973,0.200000,0.000000
452,nav2,1768474362539128982,1768474362541379046,1768474362541420879,1768474362542558957,2.2501,0.0418,1.1381,3.4300,0.200000,0.000000
453,nav2,1768474362590828875,1768474362592659778,1768474362592699815,1768474362593610867,1.8309,0.0400,0.9111,2.7820,0.200000,0.000000
454,nav2,1768474362644222777,1768474362645982832,1768474362646019851,1768474362647520224,1.7601,0.0370,1.5004,3.2974,0.200000,0.000000
455,nav2,1768474362697615684,1768474362699468496,1768474362699505644,1768474362700846757,1.8528,0.0371,1.3411,3.2311,0.200000,0.000000
456,nav2,1768474362742274513,1768474362744077417,1768474362744174546,1768474362745392562,1.8029,0.0971,1.2180,3.1180,0.200000,0.000000
457,nav2,1768474362793667988,1768474362795391057,1768474362795431668,1768474362796906053,1.7231,0.0406,1.4744,3.2381,0.200000,0.000000
458,nav2,1768474362845527586,1768474362847227397,1768474362847264323,1768474362848387137,1.6998,0.0369,1.1228,2.8596,0.200000,0.000000
459,nav2,1768474362886735304,1768474362891308636,1768474362891342728,1768474362892972857,4.5733,0.0341,1.6301,6.2376,0.200000,0.000000
460,nav2,1768474362949477943,1768474362951494038,1768474362951531186,1768474362956745532,2.0161,0.0371,5.2143,7.2676,0.200000,0.000000
461,nav2,1768474362991336773,1768474362993152568,1768474362993194068,1768474362994306969,1.8158,0.0415,1.1129,2.9702,0.200000,0.000000
462,nav2,1768474363044248891,1768474363045961496,1768474363046000977,1768474363047836815,1.7126,0.0395,1.8358,3.5879,0.200000,0.000000
463,nav2,1768474363096547512,1768474363098759867,1768474363098793701,1768474363100203420,2.2124,0.0338,1.4097,3.6559,0.200000,0.000000
464,nav2,1768474363150196826,1768474363152438771,1768474363152472178,1768474363156467763,2.2419,0.0334,3.9956,6.2709,0.200000,0.000000
465,nav2,1768474363192110475,1768474363194169153,1768474363194266578,1768474363195419265,2.0587,0.0974,1.1527,3.3088,0.200000,0.000000
466,nav2,1768474363245865262,1768474363247723335,1768474363247773168,1768474363249246940,1.8581,0.0498,1.4738,3.3817,0.200000,0.000000
467,nav2,1768474363298361927,1768474363301342721,1768474363301377091,1768474363302262323,2.9808,0.0344,0.8852,3.9004,0.200000,0.000000
468,nav2,1768474363342625595,1768474363345161627,1768474363345196979,1768474363346839155,2.5360,0.0354,1.6422,4.2136,0.200000,0.000000
469,nav2,1768474363394304099,1768474363396928950,1768474363396964505,1768474363397989910,2.6249,0.0356,1.0254,3.6858,0.200000,0.000000
470,nav2,1768474363448363954,1768474363450795926,1768474363450831371,1768474363452078222,2.4320,0.0354,1.2469,3.7143,0.200000,0.000000
471,nav2,1768474363489357375,1768474363492003089,1768474363492037219,1768474363492920339,2.6457,0.0341,0.8831,3.5630,0.200000,0.000000
472,nav2,1768474363540897980,1768474363542915195,1768474363542957583,1768474363544047175,2.0172,0.0424,1.0896,3.1492,0.200000,0.000000
473,nav2,1768474363592050806,1768474363596479414,1768474363596512988,1768474363598232073,4.4286,0.0336,1.7191,6.1813,0.200000,0.000000
474,nav2,1768474363643792636,1768474363645993842,1768474363646027935,1768474363647360998,2.2012,0.0341,1.3331,3.5684,0.200000,0.000000
475,nav2,1768474363695268148,1768474363699586172,1768474363699618802,1768474363703962353,4.3180,0.0326,4.3436,8.6942,0.200000,0.000000
476,nav2,1768474363748862255,1768474363751000775,1768474363751034663,1768474363752251575,2.1385,0.0339,1.2169,3.3893,0.200000,0.000000
477,nav2,1768474363789888494,1768474363792416103,1768474363792450843,1768474363793807026,2.5276,0.0347,1.3562,3.9185,0.200000,0.000000
478,nav2,1768474363852939621,1768474363854845769,1768474363854911102,1768474363859052276,1.9061,0.0653,4.1412,6.1127,0.200000,0.000000
479,nav2,1768474363884821306,1768474363887587779,1768474363887621686,1768474363890653283,2.7665,0.0339,3.0316,5.8320,0.200000,0.000000
480,nav2,1768474363946926415,1768474363948608861,1768474363948649546,1768474363950259799,1.6824,0.0407,1.6103,3.3334,0.200000,0.000000
481,nav2,1768474363988789384,1768474363991067276,1768474363991102516,1768474363993919187,2.2779,0.0352,2.8167,5.1298,0.200000,0.000000
482,nav2,1768474364039962428,1768474364044693161,1768474364044729642,1768474364045833658,4.7307,0.0365,1.1040,5.8712,0.200000,0.000000
483,nav2,1768474364091934649,1768474364093801036,1768474364093839907,1768474364095046792,1.8664,0.0389,1.2069,3.1121,0.200000,0.000000
484,nav2,1768474364143059616,1768474364148405342,1768474364148439990,1768474364149490149,5.3457,0.0346,1.0502,6.4305,0.200000,0.000000
485,nav2,1768474364195649814,1768474364197715420,1768474364197753531,1768474364199114780,2.0656,0.0381,1.3612,3.4650,0.200000,0.000000
486,nav2,1768474364248088960,1768474364249842129,1768474364249901499,1768474364251046642,1.7532,0.0594,1.1451,2.9577,0.200000,0.000000
487,nav2,1768474364289291561,1768474364290987922,1768474364291029422,1768474364292017521,1.6964,0.0415,0.9881,2.7260,0.200000,0.000000
488,nav2,1768474364342125196,1768474364344431086,1768474364344487715,1768474364345748434,2.3059,0.0566,1.2607,3.6232,0.200000,0.000000
489,nav2,1768474364384938305,1768474364386889019,1768474364386936186,1768474364387913280,1.9507,0.0472,0.9771,2.9750,0.200000,0.000000
490,nav2,1768474364447072563,1768474364448986632,1768474364449025891,1768474364450144323,1.9141,0.0393,1.1184,3.0718,0.200000,0.000000
491,nav2,1768474364499734872,1768474364501524654,1768474364501558783,1768474364502647062,1.7898,0.0341,1.0883,2.9122,0.200000,0.000000
492,nav2,1768474364542126532,1768474364543889365,1768474364543934810,1768474364545044000,1.7628,0.0454,1.1092,2.9175,0.200000,0.000000
493,nav2,1768474364593978364,1768474364596298832,1768474364596340462,1768474364599788631,2.3205,0.0416,3.4482,5.8103,0.200000,0.000000
494,nav2,1768474364645362771,1768474364649924699,1768474364649958180,1768474364651275022,4.5619,0.0335,1.3168,5.9123,0.200000,0.000000
495,nav2,1768474364687905953,1768474364689753241,1768474364689797407,1768474364690800447,1.8473,0.0442,1.0030,2.8945,0.200000,0.000000
496,nav2,1768474364749166339,1768474364753967008,1768474364754001804,1768474364754887651,4.8007,0.0348,0.8858,5.7213,0.200000,0.000000
497,nav2,1768474364791464807,1768474364793422033,1768474364793462625,1768474364794603482,1.9572,0.0406,1.1409,3.1387,0.200000,0.000000
498,nav2,1768474364843894400,1768474364845714815,1768474364845754778,1768474364846861715,1.8204,0.0400,1.1069,2.9673,0.200000,0.000000
499,nav2,1768474364899189720,1768474364901024320,1768474364901057931,1768474364902291828,1.8346,0.0336,1.2339,3.1021,0.200000,0.000000
500,nav2,1768474364939753540,1768474364944519747,1768474364944554247,1768474364945594965,4.7662,0.0345,1.0407,5.8414,0.200000,0.000000
501,nav2,1768474364995182480,1768474364997396341,1768474364997429729,1768474365002782913,2.2139,0.0334,5.3532,7.6004,0.200000,0.000000
502,nav2,1768474365045980964,1768474365048043133,1768474365048087855,1768474365049279579,2.0622,0.0447,1.1917,3.2986,0.200000,0.000000
503,nav2,1768474365098103275,1768474365100688080,1768474365100720505,1768474365101921113,2.5848,0.0324,1.2006,3.8178,0.200000,0.000000
504,nav2,1768474365140915748,1768474365142784422,1768474365142894940,1768474365143989676,1.8687,0.1105,1.0947,3.0739,0.200000,0.000000
505,nav2,1768474365193956917,1768474365196400049,1768474365196434919,1768474365197499014,2.4431,0.0349,1.0641,3.5421,0.200000,0.000000
506,nav2,1768474365246304839,1768474365248070649,1768474365248106760,1768474365249719987,1.7658,0.0361,1.6132,3.4151,0.200000,0.000000
507,nav2,1768474365297791652,1768474365299499103,1768474365299534974,1768474365300603526,1.7075,0.0359,1.0686,2.8119,0.200000,0.000000
508,nav2,1768474365329946610,1768474365331783319,1768474365331819782,1768474365332994338,1.8367,0.0365,1.1746,3.0477,0.200000,0.000000
509,nav2,1768474365391920121,1768474365393705581,1768474365393743618,1768474365395014786,1.7855,0.0380,1.2712,3.0947,0.200000,0.000000
510,nav2,1768474365444311946,1768474365446045937,1768474365446087159,1768474365447108588,1.7340,0.0412,1.0214,2.7966,0.200000,0.000000
511,nav2,1768474365496076942,1768474365497816482,1768474365497885315,1768474365498783889,1.7395,0.0688,0.8986,2.7069,0.200000,0.000000
512,nav2,1768474365537498557,1768474365540287582,1768474365540321785,1768474365541332679,2.7890,0.0342,1.0109,3.8341,0.200000,0.000000
513,nav2,1768474365589196838,1768474365591722388,1768474365591762017,1768474365592865610,2.5255,0.0396,1.1036,3.6688,0.200000,0.000000
514,nav2,1768474365642180717,1768474365644718425,1768474365644751703,1768474365645799166,2.5377,0.0333,1.0475,3.6184,0.200000,0.000000
515,nav2,1768474365695322350,1768474365697260465,1768474365697296039,1768474365698876975,1.9381,0.0356,1.5809,3.5546,0.200000,0.000000
516,nav2,1768474365749720122,1768474365752453397,1768474365752490841,1768474365753585832,2.7333,0.0374,1.0950,3.8657,0.200000,0.000000
517,nav2,1768474365795185059,1768474365797394630,1768474365797428686,1768474365798624438,2.2096,0.0341,1.1958,3.4394,0.200000,0.000000
518,nav2,1768474365846605482,1768474365848831621,1768474365848883325,1768474365849925738,2.2261,0.0517,1.0424,3.3203,0.200000,0.000000
519,nav2,1768474365888696096,1768474365890702465,1768474365890741095,1768474365891845195,2.0064,0.0386,1.1041,3.1491,0.200000,0.000000
520,nav2,1768474365942766247,1768474365947826756,1768474365947882496,1768474365950331020,5.0605,0.0557,2.4485,7.5648,0.200000,0.000000
521,nav2,1768474365994632372,1768474365997945644,1768474365997982421,1768474365999516231,3.3133,0.0368,1.5338,4.8839,0.200000,0.000000
522,nav2,1768474366046625662,1768474366050160463,1768474366050195723,1768474366051208056,3.5348,0.0353,1.0123,4.5824,0.200000,0.000000
523,nav2,1768474366098352482,1768474366101295271,1768474366101330660,1768474366103720445,2.9428,0.0354,2.3898,5.3680,0.200000,0.000000
524,nav2,1768474366150403112,1768474366154921731,1768474366154966193,1768474366156130784,4.5186,0.0445,1.1646,5.7277,0.200000,0.000000
525,nav2,1768474366193228755,1768474366195103103,1768474366195136881,1768474366196281660,1.8743,0.0338,1.1448,3.0529,0.200000,0.000000
526,nav2,1768474366245242823,1768474366248054345,1768474366248089974,1768474366249345163,2.8115,0.0356,1.2552,4.1023,0.200000,0.000000
527,nav2,1768474366296616758,1768474366298388768,1768474366298431768,1768474366299437066,1.7720,0.0430,1.0053,2.8203,0.200000,0.000000
528,nav2,1768474366337516724,1768474366342282359,1768474366342318878,1768474366343448168,4.7656,0.0365,1.1293,5.9314,0.200000,0.000000
529,nav2,1768474366398770870,1768474366400638254,1768474366400681254,1768474366401703433,1.8674,0.0430,1.0222,2.9326,0.200000,0.000000
530,nav2,1768474366440092815,1768474366444714344,1768474366444747103,1768474366446427387,4.6215,0.0328,1.6803,6.3346,0.200000,0.000000
531,nav2,1768474366491297488,1768474366493204130,1768474366493250649,1768474366494164686,1.9066,0.0465,0.9140,2.8672,0.200000,0.000000
532,nav2,1768474366545919277,1768474366547728140,1768474366547767547,1768474366548826564,1.8089,0.0394,1.0590,2.9073,0.200000,0.000000
533,nav2,1768474366588721954,1768474366590456350,1768474366590494831,1768474366591430776,1.7344,0.0385,0.9359,2.7088,0.200000,0.000000
534,nav2,1768474366642241052,1768474366643976847,1768474366644014717,1768474366644889669,1.7358,0.0379,0.8750,2.6486,0.200000,0.000000
535,nav2,1768474366695975085,1768474366697792046,1768474366697825620,1768474366698823673,1.8170,0.0336,0.9981,2.8486,0.200000,0.000000
536,nav2,1768474366749492712,1768474366751387117,1768474366751425580,1768474366752739398,1.8944,0.0385,1.3138,3.2467,0.200000,0.000000
537,nav2,1768474366791112040,1768474366793086314,1768474366793124425,1768474366794467770,1.9743,0.0381,1.3433,3.3557,0.200000,0.000000
538,nav2,1768474366844113727,1768474366845851112,1768474366845916426,1768474366847006239,1.7374,0.0653,1.0898,2.8925,0.200000,0.000000
539,nav2,1768474366895237915,1768474366897319954,1768474366897360676,1768474366898294624,2.0820,0.0407,0.9339,3.0567,0.200000,0.000000
540,nav2,1768474366947752134,1768474366949672199,1768474366949715162,1768474366950860370,1.9201,0.0430,1.1452,3.1082,0.200000,0.000000
541,nav2,1768474366991743111,1768474366993630513,1768474366993662994,1768474366995179527,1.8874,0.0325,1.5165,3.4364,0.200000,0.000000
542,nav2,1768474367041046414,1768474367042798091,1768474367042837628,1768474367050626148,1.7517,0.0395,7.7885,9.5797,0.200000,0.000000
543,nav2,1768474367093017846,1768474367095341687,1768474367095380168,1768474367096626411,2.3238,0.0385,1.2462,3.6086,0.200000,0.000000
544,nav2,1768474367144276373,1768474367146562901,1768474367146597197,1768474367147633378,2.2865,0.0343,1.0362,3.3570,0.200000,0.000000
545,nav2,1768474367199005574,1768474367200834005,1768474367200888079,1768474367202539177,1.8284,0.0541,1.6511,3.5336,0.200000,0.000000
546,nav2,1768474367248328789,1768474367253049492,1768474367253087269,1768474367254493270,4.7207,0.0378,1.4060,6.1645,0.200000,0.000000
547,nav2,1768474367292279797,1768474367294538634,1768474367294580764,1768474367295658342,2.2588,0.0421,1.0776,3.3785,0.200000,0.000000
548,nav2,1768474367344000752,1768474367346984193,1768474367347042619,1768474367348465779,2.9834,0.0584,1.4232,4.4650,0.200000,0.000000
549,nav2,1768474367385799698,1768474367387528619,1768474367387562045,1768474367390805470,1.7289,0.0334,3.2434,5.0058,0.200000,0.000000
550,nav2,1768474367448880495,1768474367450735800,1768474367450778077,1768474367452182855,1.8553,0.0423,1.4048,3.3024,0.200000,0.000000
551,nav2,1768474367490693242,1768474367492449886,1768474367492497552,1768474367493641353,1.7566,0.0477,1.1438,2.9481,0.200000,0.000000
552,nav2,1768474367542468565,1768474367544226597,1768474367544266041,1768474367545786779,1.7580,0.0394,1.5207,3.3182,0.200000,0.000000
553,nav2,1768474367596665257,1768474367598771903,1768474367598806588,1768474367600197895,2.1066,0.0347,1.3913,3.5326,0.200000,0.000000
554,nav2,1768474367647014147,1768474367651487479,1768474367651521145,1768474367652513512,4.4733,0.0337,0.9924,5.4994,0.200000,0.000000
555,nav2,1768474367689664883,1768474367691501241,1768474367691538408,1768474367692642983,1.8364,0.0372,1.1046,2.9781,0.200000,0.000000
556,nav2,1768474367742003289,1768474367743849523,1768474367743919153,1768474367744926317,1.8462,0.0696,1.0072,2.9230,0.200000,0.000000
557,nav2,1768474367793953809,1768474367795939455,1768474367795979640,1768474367797055765,1.9856,0.0402,1.0761,3.1020,0.200000,0.000000
558,nav2,1768474367845735922,1768474367850553612,1768474367850593260,1768474367852537057,4.8177,0.0396,1.9438,6.8011,0.200000,0.000000
559,nav2,1768474367898703556,1768474367900735203,1768474367900768296,1768474367901921494,2.0316,0.0331,1.1532,3.2179,0.200000,0.000000
560,nav2,1768474367941720255,1768474367943507635,1768474367943546523,1768474367944692044,1.7874,0.0389,1.1455,2.9718,0.200000,0.000000
561,nav2,1768474367994668632,1768474367997232686,1768474367997268038,1768474367998244021,2.5641,0.0354,0.9760,3.5754,0.200000,0.000000
562,nav2,1768474368046451668,1768474368048732158,1768474368048765880,1768474368049642221,2.2805,0.0337,0.8763,3.1906,0.200000,0.000000
563,nav2,1768474368099074810,1768474368100896793,1768474368100934441,1768474368102305960,1.8220,0.0376,1.3715,3.2311,0.200000,0.000000
564,nav2,1768474368141706101,1768474368143479059,1768474368143517189,1768474368144529316,1.7730,0.0381,1.0121,2.8232,0.200000,0.000000
565,nav2,1768474368195894973,1768474368198301919,1768474368198335604,1768474368199328332,2.4069,0.0337,0.9927,3.4334,0.200000,0.000000
566,nav2,1768474368239773410,1768474368241669476,1768474368241704087,1768474368243941172,1.8961,0.0346,2.2371,4.1678,0.200000,0.000000
567,nav2,1768474368292608532,1768474368294987475,1768474368295022197,1768474368296243855,2.3789,0.0347,1.2217,3.6353,0.200000,0.000000
568,nav2,1768474368344161414,1768474368346321781,1768474368346359355,1768474368347350811,2.1604,0.0376,0.9915,3.1894,0.200000,0.000000
569,nav2,1768474368395892961,1768474368398368158,1768474368398400602,1768474368400192155,2.4752,0.0324,1.7916,4.2992,0.200000,0.000000
570,nav2,1768474368449024737,1768474368451399176,1768474368451438713,1768474368452900942,2.3744,0.0395,1.4622,3.8762,0.200000,0.000000
571,nav2,1768474368501529291,1768474368503687940,1768474368503722514,1768474368505700226,2.1586,0.0346,1.9777,4.1709,0.200000,0.000000
572,nav2,1768474368543119444,1768474368545006769,1768474368545046528,1768474368546910891,1.8873,0.0398,1.8644,3.7914,0.200000,0.000000
573,nav2,1768474368595430893,1768474368597988288,1768474368598022602,1768474368599168850,2.5574,0.0343,1.1462,3.7380,0.200000,0.000000
574,nav2,1768474368647966456,1768474368649744962,1768474368649777758,1768474368651214035,1.7785,0.0328,1.4363,3.2476,0.200000,0.000000
575,nav2,1768474368702019276,1768474368704498619,1768474368704533822,1768474368705636283,2.4793,0.0352,1.1025,3.6170,0.200000,0.000000
576,nav2,1768474368743767371,1768474368748552228,1768474368748587116,1768474368749634736,4.7849,0.0349,1.0476,5.8674,0.200000,0.000000
577,nav2,1768474368797139610,1768474368799392593,1768474368799427981,1768474368800910529,2.2530,0.0354,1.4825,3.7709,0.200000,0.000000
578,nav2,1768474368838853165,1768474368840970198,1768474368841015568,1768474368843097095,2.1170,0.0454,2.0815,4.2439,0.200000,0.000000
579,nav2,1768474368891238212,1768474368893123758,1768474368893164258,1768474368894223346,1.8855,0.0405,1.0591,2.9851,0.200000,0.000000
580,nav2,1768474368944147964,1768474368946373665,1768474368946407739,1768474368948355940,2.2257,0.0341,1.9482,4.2080,0.200000,0.000000
581,nav2,1768474368996530504,1768474368998504929,1768474368998538337,1768474368999557390,1.9744,0.0334,1.0191,3.0269,0.200000,0.000000
582,nav2,1768474369049836376,1768474369052065297,1768474369052101778,1768474369053139655,2.2289,0.0365,1.0379,3.3033,0.200000,0.000000
583,nav2,1768474369092799953,1768474369097703581,1768474369097738748,1768474369099215481,4.9036,0.0352,1.4767,6.4155,0.200000,0.000000
584,nav2,1768474369146158493,1768474369148010913,1768474369148046135,1768474369150584539,1.8524,0.0352,2.5384,4.4260,0.200000,0.000000
585,nav2,1768474369187091044,1768474369191774819,1768474369191809042,1768474369192764941,4.6838,0.0342,0.9559,5.6739,0.200000,0.000000
586,nav2,1768474369252211682,1768474369255069407,1768474369255104758,1768474369256281238,2.8577,0.0354,1.1765,4.0696,0.200000,0.000000
587,nav2,1768474369293900966,1768474369296626382,1768474369296667586,1768474369297621287,2.7254,0.0412,0.9537,3.7203,0.200000,0.000000
588,nav2,1768474369346696869,1768474369349016479,1768474369349051053,1768474369350195688,2.3196,0.0346,1.1446,3.4988,0.200000,0.000000
589,nav2,1768474369389154517,1768474369391401561,1768474369391438375,1768474369392683621,2.2470,0.0368,1.2452,3.5291,0.200000,0.000000
590,nav2,1768474369443256336,1768474369445015150,1768474369445054761,1768474369446257354,1.7588,0.0396,1.2026,3.0010,0.200000,0.000000
591,nav2,1768474369495252388,1768474369497149637,1768474369497185674,1768474369498283765,1.8972,0.0360,1.0981,3.0314,0.200000,0.000000
592,nav2,1768474369548206169,1768474369549938935,1768474369549974805,1768474369551180449,1.7328,0.0359,1.2056,2.9743,0.200000,0.000000
593,nav2,1768474369579510762,1768474369581318137,1768474369581358137,1768474369583043498,1.8074,0.0400,1.6854,3.5327,0.200000,0.000000
594,nav2,1768474369641761882,1768474369643499805,1768474369643537638,1768474369644588302,1.7379,0.0378,1.0507,2.8264,0.200000,0.000000
595,nav2,1768474369694778488,1768474369696846322,1768474369696908674,1768474369697868608,2.0678,0.0624,0.9599,3.0901,0.200000,0.000000
596,nav2,1768474369747688212,1768474369752152790,1768474369752185253,1768474369753091010,4.4646,0.0325,0.9058,5.4028,0.200000,0.000000
597,nav2,1768474369790267469,1768474369792076887,1768474369792112405,1768474369793787082,1.8094,0.0355,1.6747,3.5196,0.200000,0.000000
598,nav2,1768474369841200849,1768474369846135195,1768474369846168973,1768474369848117525,4.9343,0.0338,1.9486,6.9167,0.200000,0.000000
599,nav2,1768474369893322958,1768474369895115553,1768474369895154942,1768474369896249600,1.7926,0.0394,1.0947,2.9266,0.200000,0.000000
600,nav2,1768474369944575332,1768474369949336250,1768474369949369786,1768474369950522645,4.7609,0.0335,1.1529,5.9473,0.200000,0.000000
601,nav2,1768474369997196197,1768474369998963288,1768474369999002177,1768474370003549265,1.7671,0.0389,4.5471,6.3531,0.200000,0.000000
602,nav2,1768474370049861498,1768474370051590717,1768474370051634772,1768474370053485914,1.7292,0.0441,1.8511,3.6244,0.200000,0.000000
603,nav2,1768474370093215680,1768474370095372568,1768474370095409438,1768474370096838260,2.1569,0.0369,1.4288,3.6226,0.200000,0.000000
604,nav2,1768474370146320455,1768474370148292680,1768474370148332402,1768474370150089248,1.9722,0.0397,1.7568,3.7688,0.200000,0.000000
605,nav2,1768474370199822710,1768474370201715863,1768474370201750992,1768474370203000420,1.8932,0.0351,1.2494,3.1777,0.200000,0.000000
606,nav2,1768474370242504703,1768474370244420387,1768474370244455850,1768474370245434799,1.9157,0.0355,0.9789,2.9301,0.200000,0.000000
607,nav2,1768474370295172282,1768474370297999310,1768474370298033680,1768474370301409511,2.8270,0.0344,3.3758,6.2372,0.200000,0.000000
608,nav2,1768474370349832819,1768474370351939490,1768474370351976842,1768474370353283361,2.1067,0.0374,1.3065,3.4505,0.200000,0.000000
609,nav2,1768474370392141446,1768474370394023962,1768474370394060536,1768474370395487098,1.8825,0.0366,1.4266,3.3457,0.200000,0.000000
610,nav2,1768474370443538828,1768474370445231899,1768474370445271973,1768474370446468648,1.6931,0.0401,1.1967,2.9298,0.200000,0.000000
611,nav2,1768474370497531659,1768474370499363467,1768474370499459429,1768474370500718250,1.8318,0.0960,1.2588,3.1866,0.200000,0.000000
612,nav2,1768474370548836274,1768474370550523367,1768474370550562404,1768474370551637708,1.6871,0.0390,1.0753,2.8014,0.200000,0.000000
613,nav2,1768474370579537757,1768474370583442616,1768474370583476764,1768474370584659269,3.9049,0.0341,1.1825,5.1215,0.200000,0.000000
614,nav2,1768474370640799112,1768474370642504932,1768474370642546876,1768474370643427711,1.7058,0.0419,0.8808,2.6286,0.200000,0.000000
615,nav2,1768474370692729774,1768474370694506475,1768474370694544290,1768474370695550071,1.7767,0.0378,1.0058,2.8203,0.200000,0.000000
616,nav2,1768474370744438716,1768474370746789962,1768474370746887239,1768474370747913879,2.3512,0.0973,1.0266,3.4752,0.200000,0.000000
617,nav2,1768474370795649649,1768474370800329662,1768474370800363162,1768474370801318765,4.6800,0.0335,0.9556,5.6691,0.200000,0.000000
618,nav2,1768474370837555817,1768474370839506356,1768474370839546633,1768474370840667767,1.9505,0.0403,1.1211,3.1120,0.200000,0.000000
619,nav2,1768474370899520081,1768474370901511247,1768474370901549376,1768474370903345376,1.9912,0.0381,1.7960,3.8253,0.200000,0.000000
620,nav2,1768474370941636338,1768474370943460943,1768474370943498813,1768474370944594420,1.8246,0.0379,1.0956,2.9581,0.200000,0.000000
621,nav2,1768474370992930555,1768474370994841619,1768474370994922452,1768474370995978322,1.9111,0.0808,1.0559,3.0478,0.200000,0.000000
622,nav2,1768474371034692694,1768474371036476316,1768474371036515187,1768474371039768252,1.7836,0.0389,3.2531,5.0756,0.200000,0.000000
623,nav2,1768474371096541508,1768474371098711614,1768474371098745614,1768474371099915876,2.1701,0.0340,1.1703,3.3744,0.200000,0.000000
624,nav2,1768474371138276295,1768474371140130442,1768474371140166220,1768474371147169146,1.8541,0.0358,7.0029,8.8929,0.200000,0.000000
625,nav2,1768474371189404004,1768474371191240342,1768474371191280750,1768474371192384178,1.8363,0.0404,1.1034,2.9802,0.200000,0.000000
626,nav2,1768474371243497148,1768474371245315577,1768474371245349910,1768474371248549928,1.8184,0.0343,3.2000,5.0528,0.200000,0.000000
627,nav2,1768474371295020223,1768474371296809864,1768474371296889956,1768474371297818930,1.7896,0.0801,0.9290,2.7987,0.200000,0.000000
628,nav2,1768474371349655484,1768474371351492725,1768474371351535169,1768474371353341039,1.8372,0.0424,1.8059,3.6856,0.200000,0.000000
629,nav2,1768474371392956668,1768474371394785116,1768474371394820634,1768474371396309489,1.8284,0.0355,1.4889,3.3528,0.200000,0.000000
630,nav2,1768474371444058946,1768474371449094979,1768474371449128312,1768474371450136803,5.0360,0.0333,1.0085,6.0779,0.200000,0.000000
631,nav2,1768474371495440353,1768474371501422372,1768474371501455983,1768474371502397174,5.9820,0.0336,0.9412,6.9568,0.200000,0.000000
632,nav2,1768474371546658669,1768474371548355279,1768474371548394686,1768474371550894196,1.6966,0.0394,2.4995,4.2355,0.200000,0.000000
633,nav2,1768474371589490269,1768474371591250635,1768474371591290579,1768474371592451432,1.7604,0.0399,1.1609,2.9612,0.200000,0.000000
634,nav2,1768474371641319144,1768474371644122136,1768474371644164840,1768474371645600133,2.8030,0.0427,1.4353,4.2810,0.200000,0.000000
635,nav2,1768474371692748914,1768474371697265228,1768474371697299080,1768474371698276597,4.5163,0.0339,0.9775,5.5277,0.200000,0.000000
636,nav2,1768474371746206706,1768474371748628886,1768474371748664201,1768474371751779598,2.4222,0.0353,3.1154,5.5729,0.200000,0.000000
637,nav2,1768474371796824306,1768474371799289512,1768474371799325900,1768474371800709712,2.4652,0.0364,1.3838,3.8854,0.200000,0.000000
638,nav2,1768474371840719130,1768474371843618471,1768474371843655119,1768474371845979242,2.8993,0.0366,2.3241,5.2601,0.200000,0.000000
639,nav2,1768474371892421951,1768474371894259356,1768474371894298559,1768474371895327748,1.8374,0.0392,1.0292,2.9058,0.200000,0.000000
640,nav2,1768474371946821798,1768474371948762384,1768474371948795754,1768474371950361370,1.9406,0.0334,1.5656,3.5396,0.200000,0.000000
641,nav2,1768474371998810334,1768474372000624854,1768474372000665335,1768474372002901607,1.8145,0.0405,2.2363,4.0913,0.200000,0.000000
642,nav2,1768474372040780686,1768474372042800252,1768474372042839140,1768474372044605211,2.0196,0.0389,1.7661,3.8245,0.200000,0.000000
643,nav2,1768474372094352029,1768474372096767524,1768474372096801320,1768474372097947170,2.4155,0.0338,1.1459,3.5951,0.200000,0.000000
644,nav2,1768474372147518824,1768474372149276527,1768474372149346342,1768474372150494473,1.7577,0.0698,1.1481,2.9756,0.200000,0.000000
645,nav2,1768474372189901117,1768474372191835941,1768474372191896645,1768474372193093850,1.9348,0.0607,1.1972,3.1927,0.200000,0.000000
646,nav2,1768474372243650650,1768474372245462901,1768474372245498901,1768474372247349848,1.8123,0.0360,1.8509,3.6992,0.200000,0.000000
647,nav2,1768474372285688812,1768474372287491096,1768474372287557466,1768474372288690367,1.8023,0.0664,1.1329,3.0016,0.200000,0.000000
648,nav2,1768474372337781595,1768474372339608898,1768474372339651990,1768474372341718730,1.8273,0.0431,2.0667,3.9371,0.200000,0.000000
649,nav2,1768474372391889376,1768474372393924927,1768474372393959909,1768474372395252507,2.0356,0.0350,1.2926,3.3631,0.200000,0.000000
650,nav2,1768474372444226754,1768474372445955600,1768474372445995878,1768474372446987610,1.7288,0.0403,0.9917,2.7609,0.200000,0.000000
651,nav2,1768474372497312105,1768474372499475597,1768474372499508875,1768474372502476317,2.1635,0.0333,2.9674,5.1642,0.200000,0.000000
652,nav2,1768474372550245619,1768474372552091081,1768474372552125711,1768474372553895064,1.8455,0.0346,1.7694,3.6494,0.200000,0.000000
653,nav2,1768474372594419700,1768474372596260319,1768474372596369263,1768474372597534480,1.8406,0.1089,1.1652,3.1148,0.200000,0.000000
654,nav2,1768474372647406756,1768474372650218536,1768474372650252202,1768474372653283564,2.8118,0.0337,3.0314,5.8768,0.200000,0.000000
