Seq,Source,Tsend_pc_ns,Trecv_rpi_ns,Tsend2_rpi_ns,Trecv2_pc_ns,OneWay_PC_to_RPI_ms,RPI_Internal_ms,OneWay_RPI_to_PC_ms,RTT_ms,Linear_X,Angular_Z
26,nav2,1768527738243791798,1768527738307847795,1768527738307949165,1768527738309734259,64.0560,0.1014,1.7851,65.9425,0.200000,0.000000
27,nav2,1768527738301728542,1768527738314170226,1768527738314268836,1768527738320010065,12.4417,0.0986,5.7412,18.2815,0.200000,0.000000
28,nav2,1768527738351011549,1768527738405845837,1768527738405894114,1768527738408783550,54.8343,0.0483,2.8894,57.7720,0.200000,0.000000
29,nav2,1768527738393957160,1768527738419776058,1768527738419825150,1768527738422966275,25.8189,0.0491,3.1411,29.0091,0.200000,0.000000
30,nav2,1768527738438572042,1768527738467304581,1768527738467336933,1768527738499822868,28.7325,0.0324,32.4859,61.2508,0.200000,0.000000
31,nav2,1768527738506853889,1768527738527884110,1768527738527914925,1768527738538892125,21.0302,0.0308,10.9772,32.0382,0.200000,0.000000
32,nav2,1768527738538052112,1768527738556353899,1768527738556404232,1768527738568589956,18.3018,0.0503,12.1857,30.5378,0.200000,0.000000
33,nav2,1768527738587931686,1768527738616459154,1768527738616506505,1768527738646322800,28.5275,0.0474,29.8163,58.3911,0.200000,0.000000
34,nav2,1768527738658648636,1768527738704806088,1768527738704835218,1768527738713653366,46.1575,0.0291,8.8181,55.0047,0.200000,0.000000
35,nav2,1768527738690013576,1768527738718777957,1768527738718807068,1768527738720505891,28.7644,0.0291,1.6988,30.4923,0.200000,0.000000
36,nav2,1768527738748698345,1768527738822700932,1768527738822751302,1768527738857380220,74.0026,0.0504,34.6289,108.6819,0.200000,0.000000
37,nav2,1768527738822570301,1768527738866281154,1768527738866310265,1768527738878468384,43.7109,0.0291,12.1581,55.8981,0.200000,0.000000
38,nav2,1768527738864640813,1768527738914548042,1768527738914586227,1768527738916093782,49.9072,0.0382,1.5076,51.4530,0.200000,0.000000
39,nav2,1768527738907626782,1768527738943308162,1768527738943336032,1768527738960605825,35.6814,0.0279,17.2698,52.9790,0.200000,0.000000
40,nav2,1768527738928558746,1768527738972116670,1768527738972173243,1768527739027591130,43.5579,0.0566,55.4179,99.0324,0.200000,0.000000
41,nav2,1768527739049222628,1768527739122368845,1768527739122422937,1768527739131078643,73.1462,0.0541,8.6557,81.8560,0.200000,0.000000
42,nav2,1768527739112612559,1768527739151937920,1768527739151981161,1768527739154074896,39.3254,0.0432,2.0937,41.4623,0.200000,0.000000
43,nav2,1768527739142317761,1768527739205709616,1768527739205758726,1768527739226948385,63.3919,0.0491,21.1897,84.6306,0.200000,0.000000
44,nav2,1768527739220958032,1768527739259123425,1768527739259152851,1768527739262839218,38.1654,0.0294,3.6864,41.8812,0.200000,0.000000
45,nav2,1768527739240978605,1768527739321255034,1768527739321285423,1768527739326456485,80.2764,0.0304,5.1711,85.4779,0.200000,0.000000
46,nav2,1768527739288219204,1768527739370227490,1768527739370275712,1768527739371773046,82.0083,0.0482,1.4973,83.5538,0.200000,0.000000
47,nav2,1768527739337970316,1768527739450141567,1768527739450195770,1768527739486611257,112.1713,0.0542,36.4155,148.6409,0.200000,0.000000
48,nav2,1768527739449185515,1768527739548322792,1768527739548354310,1768527739555638544,99.1373,0.0315,7.2842,106.4530,0.200000,0.000000
49,nav2,1768527739495287321,1768527739584115484,1768527739584162040,1768527739587740341,88.8282,0.0466,3.5783,92.4530,0.200000,0.000000
50,nav2,1768527739549368384,1768527739638195677,1768527739638243529,1768527739650969936,88.8273,0.0479,12.7264,101.6016,0.200000,0.000000
51,nav2,1768527739590806985,1768527739672844453,1768527739672871656,1768527739674498174,82.0375,0.0272,1.6265,83.6912,0.200000,0.000000
52,nav2,1768527739658288167,1768527739745886400,1768527739745912733,1768527739782921506,87.5982,0.0263,37.0088,124.6333,0.200000,0.000000
53,nav2,1768527739689622315,1768527739763488998,1768527739763514868,1768527739783448051,73.8667,0.0259,19.9332,93.8257,0.200000,0.000000
54,nav2,1768527739790897471,1768527739891347039,1768527739891377002,1768527739899234963,100.4496,0.0300,7.8580,108.3375,0.200000,0.000000
55,nav2,1768527739873213987,1768527739992187243,1768527739992237909,1768527740003798787,118.9733,0.0507,11.5609,130.5848,0.200000,0.000000
56,nav2,1768527739884428697,1768527740011560364,1768527740011633049,1768527740034418134,127.1317,0.0727,22.7851,149.9894,0.200000,0.000000
57,nav2,1768527739938472033,1768527740055455862,1768527740055503083,1768527740059481128,116.9838,0.0472,3.9780,121.0091,0.200000,0.000000
58,nav2,1768527739988706685,1768527740111919517,1768527740111951683,1768527740140919019,123.2128,0.0322,28.9673,152.2123,0.200000,0.000000
59,nav2,1768527740039053020,1768527740169976418,1768527740170006529,1768527740178521100,130.9234,0.0301,8.5146,139.4681,0.200000,0.000000
60,nav2,1768527740087727517,1768527740286388144,1768527740286415866,1768527740304509668,198.6606,0.0277,18.0938,216.7822,0.200000,0.000000
61,nav2,1768527740147439365,1768527740319095287,1768527740319126546,1768527740346808269,171.6559,0.0313,27.6817,199.3689,0.200000,0.000000
62,nav2,1768527740191818782,1768527740374173490,1768527740374202064,1768527740378549052,182.3547,0.0286,4.3470,186.7303,0.200000,0.000000
63,nav2,1768527740299419230,1768527740440291975,1768527740442101293,1768527740570870140,140.8727,1.8093,128.7688,271.4509,0.200000,0.000000
64,nav2,1768527740361580002,1768527740535399243,1768527740535427521,1768527740597973403,173.8192,0.0283,62.5459,236.3934,0.200000,0.000000
65,nav2,1768527740383767780,1768527740550743823,1768527740550770527,1768527740599725724,166.9760,0.0267,48.9552,215.9579,0.200000,0.000000
66,nav2,1768527740572976440,1768527740628222827,1768527740628279549,1768527740702348080,55.2464,0.0567,74.0685,129.3716,0.200000,0.000000
67,nav2,1768527740604699924,1768527740685219015,1768527740685266292,1768527740710305606,80.5191,0.0473,25.0393,105.6057,0.200000,0.000000
68,nav2,1768527740708857510,1768527740794051543,1768527740794102376,1768527740799119124,85.1940,0.0508,5.0167,90.2616,0.200000,0.000000
69,nav2,1768527740772170726,1768527740854913514,1768527740854955106,1768527740912556480,82.7428,0.0416,57.6014,140.3858,0.200000,0.000000
70,nav2,1768527740806469855,1768527740900005779,1768527740900066945,1768527740932066263,93.5359,0.0612,31.9993,125.5964,0.200000,0.000000
71,nav2,1768527740923306939,1768527741052224883,1768527741052270142,1768527741087464173,128.9179,0.0453,35.1940,164.1572,0.200000,0.000000
72,nav2,1768527740945077524,1768527741068532473,1768527741068563640,1768527741087816086,123.4549,0.0312,19.2524,142.7386,0.200000,0.000000
73,nav2,1768527740989858659,1768527741138260891,1768527741138309632,1768527741150840939,148.4022,0.0487,12.5313,160.9823,0.200000,0.000000
74,nav2,1768527741079672849,1768527741188077359,1768527741188161562,1768527741196546592,108.4045,0.0842,8.3850,116.8737,0.200000,0.000000
75,nav2,1768527741140938761,1768527741306234386,1768527741306350033,1768527741315783486,165.2956,0.1156,9.4335,174.8447,0.200000,0.000000
76,nav2,1768527741195514128,1768527741345580309,1768527741345687012,1768527741349417231,150.0662,0.1067,3.7302,153.9031,0.200000,0.000000
77,nav2,1768527741259238018,1768527741426639543,1768527741426681321,1768527741489590205,167.4015,0.0418,62.9089,230.3522,0.200000,0.000000
78,nav2,1768527741292712716,1768527741441578700,1768527741441729680,1768527741503315003,148.8660,0.1510,61.5853,210.6023,0.200000,0.000000
79,nav2,1768527741358500081,1768527741498833626,1768527741498864460,1768527741547267282,140.3335,0.0308,48.4028,188.7672,0.200000,0.000000
80,nav2,1768527741390106448,1768527741533256422,1768527741533306941,1768527741556765699,143.1500,0.0505,23.4588,166.6593,0.200000,0.000000
81,nav2,1768527741500593427,1768527741606466442,1768527741606515831,1768527741615931227,105.8730,0.0494,9.4154,115.3378,0.200000,0.000000
82,nav2,1768527741563740654,1768527741719383808,1768527741719535973,1768527741728962307,155.6432,0.1522,9.4263,165.2217,0.200000,0.000000
83,nav2,1768527741585589609,1768527741727701537,1768527741727748851,1768527741729908303,142.1119,0.0473,2.1595,144.3187,0.200000,0.000000
84,nav2,1768527741648632848,1768527741855095989,1768527741855123229,1768527741866812012,206.4631,0.0272,11.6888,218.1792,0.200000,0.000000
85,nav2,1768527741689689932,1768527741861720806,1768527741861751769,1768527741867689041,172.0309,0.0310,5.9373,177.9991,0.200000,0.000000
86,nav2,1768527741757278201,1768527741929806404,1768527741929864163,1768527741931533213,172.5282,0.0578,1.6690,174.2550,0.200000,0.000000
87,nav2,1768527741791945027,1768527741967627895,1768527741967699320,1768527741991519141,175.6829,0.0714,23.8198,199.5741,0.200000,0.000000
88,nav2,1768527741849506393,1768527742012335274,1768527742012396977,1768527742028549848,162.8289,0.0617,16.1529,179.0435,0.200000,0.000000
89,nav2,1768527741880255027,1768527742036906205,1768527742037025371,1768527742039250926,156.6512,0.1192,2.2256,158.9959,0.200000,0.000000
90,nav2,1768527741958143886,1768527742277555446,1768527742277584168,1768527742338381164,319.4116,0.0287,60.7970,380.2373,0.200000,0.000000
91,nav2,1768527742011063923,1768527742429651977,1768527742429714291,1768527742437334703,418.5881,0.0623,7.6204,426.2708,0.200000,0.000000
92,nav2,1768527742032927318,1768527742447526536,1768527742447648479,1768527742486210946,414.5992,0.1219,38.5625,453.2836,0.200000,0.000000
93,nav2,1768527742221242857,1768527742482943231,1768527742483127767,1768527742486647077,261.7004,0.1845,3.5193,265.4042,0.200000,0.000000
94,nav2,1768527742343792649,1768527742552227894,1768527742552402596,1768527742585610139,208.4352,0.1747,33.2075,241.8175,0.200000,0.000000
95,nav2,1768527742385318429,1768527742580285760,1768527742580335000,1768527742586716912,194.9673,0.0492,6.3819,201.3985,0.200000,0.000000
96,nav2,1768527742447285501,1768527742644204225,1768527742644351409,1768527742646985131,196.9187,0.1472,2.6337,199.6996,0.200000,0.000000
97,nav2,1768527742520328885,1768527742713359185,1768527742713388203,1768527742788976649,193.0303,0.0290,75.5884,268.6478,0.200000,0.000000
98,nav2,1768527742540970981,1768527742726189766,1768527742726216433,1768527742797365976,185.2188,0.0267,71.1495,256.3950,0.200000,0.000000
99,nav2,1768527742637594846,1768527742877800226,1768527742877861059,1768527742951517489,240.2054,0.0608,73.6564,313.9226,0.200000,0.000000
100,nav2,1768527742749980817,1768527742932567821,1768527742932616487,1768527743051740965,182.5870,0.0487,119.1245,301.7601,0.200000,0.000000
101,nav2,1768527742803339174,1768527742990195633,1768527742990243633,1768527743053551388,186.8565,0.0480,63.3078,250.2122,0.200000,0.000000
102,nav2,1768527742846373525,1768527743097342119,1768527743097370119,1768527743101830589,250.9686,0.0280,4.4605,255.4571,0.200000,0.000000
103,nav2,1768527742960423871,1768527743200227399,1768527743200488194,1768527743220858111,239.8035,0.2608,20.3699,260.4342,0.200000,0.000000
104,nav2,1768527743063196515,1768527743310240307,1768527743316328980,1768527743324045230,247.0438,6.0887,7.7162,260.8487,0.200000,0.000000
106,nav2,1768527743146874629,1768527744043177145,1768527744043224607,1768527744054032875,896.3025,0.0475,10.8083,907.1582,0.200000,0.000000
107,nav2,1768527743301607459,1768527744047791163,1768527744047836829,1768527744054293741,746.1837,0.0457,6.4569,752.6863,0.200000,0.000000
108,nav2,1768527743363644136,1768527744053800429,1768527744053846781,1768527744056357308,690.1563,0.0464,2.5105,692.7132,0.200000,0.000000
109,nav2,1768527743405273919,1768527744055393139,1768527744055429175,1768527744056730464,650.1192,0.0360,1.3013,651.4565,0.200000,0.000000
110,nav2,1768527743491414422,1768527744061485071,1768527744061645144,1768527744065243353,570.0706,0.1601,3.5982,573.8289,0.200000,0.000000
111,nav2,1768527743574631109,1768527744064015013,1768527744064420177,1768527744065557827,489.3839,0.4052,1.1377,490.9267,0.200000,0.000000
112,nav2,1768527743647482094,1768527744065408373,1768527744065443002,1768527744065687712,417.9263,0.0346,0.2447,418.2056,0.200000,0.000000
113,nav2,1768527743731500682,1768527744067160821,1768527744067267098,1768527744067885222,335.6601,0.1063,0.6181,336.3845,0.200000,0.000000
114,nav2,1768527743807730270,1768527744068975825,1768527744068995714,1768527744075583475,261.2456,0.0199,6.5878,267.8532,0.200000,0.000000
115,nav2,1768527743869376600,1768527744069919095,1768527744069937817,1768527744076065412,200.5425,0.0187,6.1276,206.6888,0.200000,0.000000
116,nav2,1768527743911176138,1768527744085241564,1768527744085265564,1768527744099378292,174.0654,0.0240,14.1127,188.2022,0.200000,0.000000
117,nav2,1768527743983385124,1768527744178425978,1768527744178472718,1768527744183681737,195.0409,0.0467,5.2090,200.2966,0.200000,0.000000
118,nav2,1768527744055049169,1768527744277959748,1768527744277985655,1768527744283986290,222.9106,0.0259,6.0006,228.9371,0.200000,0.000000
119,nav2,1768527744087532323,1768527744286142441,1768527744286170848,1768527744357405739,198.6101,0.0284,71.2349,269.8734,0.200000,0.000000
120,nav2,1768527744159762046,1768527744344997873,1768527744345029780,1768527744362923595,185.2358,0.0319,17.8938,203.1615,0.200000,0.000000
121,nav2,1768527744211787914,1768527744397339320,1768527744397385431,1768527744434078359,185.5514,0.0461,36.6929,222.2904,0.200000,0.000000
122,nav2,1768527744245214862,1768527744444437070,1768527744444481995,1768527744447263745,199.2222,0.0449,2.7818,202.0489,0.200000,0.000000
123,nav2,1768527744289124167,1768527744481509381,1768527744481538788,1768527744506906862,192.3852,0.0294,25.3681,217.7827,0.200000,0.000000
124,nav2,1768527744370698723,1768527744547998251,1768527744548024640,1768527744558653192,177.2995,0.0264,10.6286,187.9545,0.200000,0.000000
125,nav2,1768527744433524766,1768527744571107843,1768527744571162824,1768527744580580851,137.5831,0.0550,9.4180,147.0561,0.200000,0.000000
126,nav2,1768527744506843246,1768527744672440116,1768527744672486098,1768527744690158071,165.5969,0.0460,17.6720,183.3148,0.200000,0.000000
127,nav2,1768527744539619119,1768527744711885853,1768527744711918742,1768527744714226769,172.2667,0.0329,2.3080,174.6077,0.200000,0.000000
128,nav2,1768527744586950760,1768527744764920443,1768527744764949943,1768527744770364125,177.9697,0.0295,5.4142,183.4134,0.200000,0.000000
129,nav2,1768527744648232265,1768527744781717863,1768527744781742122,1768527744819543188,133.4856,0.0243,37.8011,171.3109,0.200000,0.000000
130,nav2,1768527744701402611,1768527744892764244,1768527744892789910,1768527744925027162,191.3616,0.0257,32.2373,223.6246,0.200000,0.000000
131,nav2,1768527744743730293,1768527744951442418,1768527744951472270,1768527744962265846,207.7121,0.0299,10.7936,218.5356,0.200000,0.000000
132,nav2,1768527744829907547,1768527745031027997,1768527745031262995,1768527745053644100,201.1205,0.2350,22.3811,223.7366,0.200000,0.000000
133,nav2,1768527744922756356,1768527745141690881,1768527745142010341,1768527745168071925,218.9345,0.3195,26.0616,245.3156,0.200000,0.000000
134,nav2,1768527744934309502,1768527745158793613,1768527745159009797,1768527745168789157,224.4841,0.2162,9.7794,234.4797,0.200000,0.000000
135,nav2,1768527745088628689,1768527745283449606,1768527745283524402,1768527745306932131,194.8209,0.0748,23.4077,218.3034,0.200000,0.000000
136,nav2,1768527745143104061,1768527745303894126,1768527745304176272,1768527745331923826,160.7901,0.2821,27.7476,188.8198,0.200000,0.000000
137,nav2,1768527745176024206,1768527745361963027,1768527745362388561,1768527745366109009,185.9388,0.4255,3.7204,190.0848,0.200000,0.000000
138,nav2,1768527745221246531,1768527745386828956,1768527745387197083,1768527745396815599,165.5824,0.3681,9.6185,175.5691,0.200000,0.000000
139,nav2,1768527745284810540,1768527745460801432,1768527745462958008,1768527745485983722,175.9909,2.1566,23.0257,201.1732,0.200000,0.000000
140,nav2,1768527745336359185,1768527745538876950,1768527745539344353,1768527745548402546,202.5178,0.4674,9.0582,212.0434,0.200000,0.000000
141,nav2,1768527745347332172,1768527745540786805,1768527745540831971,1768527745548754710,193.4546,0.0452,7.9227,201.4225,0.200000,0.000000
142,nav2,1768527745390263453,1768527745601573443,1768527745601673813,1768527745640316903,211.3100,0.1004,38.6431,250.0534,0.200000,0.000000
143,nav2,1768527745450753793,1768527745661479793,1768527745661577810,1768527745688515748,210.7260,0.0980,26.9379,237.7620,0.200000,0.000000
144,nav2,1768527745512428601,1768527745764435072,1768527745764462312,1768527745788061915,252.0065,0.0272,23.5996,275.6333,0.200000,0.000000
145,nav2,1768527745544169765,1768527745778535977,1768527745778562124,1768527745789058570,234.3662,0.0261,10.4964,244.8888,0.200000,0.000000
146,nav2,1768527745590047443,1768527745855411096,1768527745855456707,1768527745865727937,265.3637,0.0456,10.2712,275.6805,0.200000,0.000000
147,nav2,1768527745647039067,1768527745894109672,1768527745894155228,1768527745898865933,247.0706,0.0456,4.7107,251.8269,0.200000,0.000000
148,nav2,1768527745699093882,1768527745966545217,1768527745966579105,1768527745973230540,267.4513,0.0339,6.6514,274.1367,0.200000,0.000000
149,nav2,1768527745750849969,1768527745980057441,1768527745980085274,1768527745983047348,229.2075,0.0278,2.9621,232.1974,0.200000,0.000000
150,nav2,1768527745794520308,1768527746003954266,1768527746003981563,1768527746012865011,209.4340,0.0273,8.8834,218.3447,0.200000,0.000000
151,nav2,1768527745868308376,1768527746087034021,1768527746087083947,1768527746114018015,218.7256,0.0499,26.9341,245.7096,0.200000,0.000000
152,nav2,1768527745900874563,1768527746156679218,1768527746156714884,1768527746176339568,255.8047,0.0357,19.6247,275.4650,0.200000,0.000000
153,nav2,1768527745935213340,1768527746185316135,1768527746185352912,1768527746200383346,250.1028,0.0368,15.0304,265.1700,0.200000,0.000000
154,nav2,1768527745979254257,1768527746200474549,1768527746200501234,1768527746211978329,221.2203,0.0267,11.4771,232.7241,0.200000,0.000000
155,nav2,1768527746078309186,1768527746307657202,1768527746307705220,1768527746310715161,229.3480,0.0480,3.0099,232.4060,0.200000,0.000000
156,nav2,1768527746160452830,1768527746376305480,1768527746376335314,1768527746396291551,215.8527,0.0298,19.9562,235.8387,0.200000,0.000000
157,nav2,1768527746203168889,1768527746437259673,1768527746437309710,1768527746473123815,234.0908,0.0500,35.8141,269.9549,0.200000,0.000000
158,nav2,1768527746267379002,1768527746487040160,1768527746487093622,1768527746491697461,219.6612,0.0535,4.6038,224.3185,0.200000,0.000000
159,nav2,1768527746289212585,1768527746501879947,1768527746501928206,1768527746509630777,212.6674,0.0483,7.7026,220.4182,0.200000,0.000000
160,nav2,1768527746339114667,1768527746587448552,1768527746587482719,1768527746590904843,248.3339,0.0342,3.4221,251.7902,0.200000,0.000000
161,nav2,1768527746399738407,1768527746633092554,1768527746633778011,1768527746709547644,233.3541,0.6855,75.7696,309.8092,0.200000,0.000000
162,nav2,1768527746442997931,1768527746774788354,1768527746774826094,1768527746778961617,331.7904,0.0377,4.1355,335.9637,0.200000,0.000000
163,nav2,1768527746488008544,1768527746797741279,1768527746797786020,1768527746799639274,309.7327,0.0447,1.8533,311.6307,0.200000,0.000000
164,nav2,1768527746537473685,1768527746892982047,1768527746893027954,1768527746900076008,355.5084,0.0459,7.0481,362.6023,0.200000,0.000000
165,nav2,1768527746599082178,1768527746910473091,1768527746910522609,1768527746918432203,311.3909,0.0495,7.9096,319.3500,0.200000,0.000000
166,nav2,1768527746712791804,1768527746987994409,1768527746988022742,1768527747004423598,275.2026,0.0283,16.4009,291.6318,0.200000,0.000000
167,nav2,1768527746756466932,1768527747045351409,1768527747045399260,1768527747048913828,288.8845,0.0479,3.5146,292.4469,0.200000,0.000000
168,nav2,1768527746808110450,1768527747091989476,1768527747092040809,1768527747098096145,283.8790,0.0513,6.0553,289.9857,0.200000,0.000000
169,nav2,1768527746839778867,1768527747122509544,1768527747122560489,1768527747136188085,282.7307,0.0509,13.6276,296.4092,0.200000,0.000000
170,nav2,1768527746888478394,1768527747130723534,1768527747130773089,1768527747136701677,242.2451,0.0496,5.9286,248.2233,0.200000,0.000000
171,nav2,1768527746948188599,1768527747213658086,1768527747213686900,1768527747222276040,265.4695,0.0288,8.5891,274.0874,0.200000,0.000000
172,nav2,1768527747000431025,1768527747226896590,1768527747226926442,1768527747234506928,226.4656,0.0299,7.5805,234.0759,0.200000,0.000000
173,nav2,1768527747042410391,1768527747247089427,1768527747247139297,1768527747249413056,204.6790,0.0499,2.2738,207.0027,0.200000,0.000000
174,nav2,1768527747086614001,1768527747265342983,1768527747265395372,1768527747294692850,178.7290,0.0524,29.2975,208.0788,0.200000,0.000000
175,nav2,1768527747147940360,1768527747323545809,1768527747323622197,1768527747325415329,175.6054,0.0764,1.7931,177.4750,0.200000,0.000000
176,nav2,1768527747201343435,1768527747340734300,1768527747340803244,1768527747348388098,139.3909,0.0689,7.5849,147.0447,0.200000,0.000000
177,nav2,1768527747245665218,1768527747431240624,1768527747431284235,1768527747437581718,185.5754,0.0436,6.2975,191.9165,0.200000,0.000000
178,nav2,1768527747298389693,1768527747467881532,1768527747467935457,1768527747486146772,169.4918,0.0539,18.2113,187.7571,0.200000,0.000000
179,nav2,1768527747352862464,1768527747545467387,1768527747545520257,1768527747560910572,192.6049,0.0529,15.3903,208.0481,0.200000,0.000000
180,nav2,1768527747407822247,1768527747558548522,1768527747558588392,1768527747561600875,150.7263,0.0399,3.0125,153.7786,0.200000,0.000000
181,nav2,1768527747440579381,1768527747608984670,1768527747609012540,1768527747630737224,168.4053,0.0279,21.7247,190.1578,0.200000,0.000000
182,nav2,1768527747499786011,1768527747637463662,1768527747637493328,1768527747653380963,137.6777,0.0297,15.8876,153.5950,0.200000,0.000000
183,nav2,1768527747562296744,1768527747713292290,1768527747713347882,1768527747718844206,150.9955,0.0556,5.4963,156.5475,0.200000,0.000000
184,nav2,1768527747604347175,1768527747735149113,1768527747735201724,1768527747737479584,130.8019,0.0526,2.2779,133.1324,0.200000,0.000000
185,nav2,1768527747636032782,1768527747779226868,1768527747779269979,1768527747802429622,143.1941,0.0431,23.1596,166.3968,0.200000,0.000000
186,nav2,1768527747708631238,1768527747862107866,1768527747862248013,1768527747866720522,153.4766,0.1401,4.4725,158.0893,0.200000,0.000000
187,nav2,1768527747743653242,1768527747930114649,1768527747930164205,1768527747935627545,186.4614,0.0496,5.4633,191.9743,0.200000,0.000000
188,nav2,1768527747828238206,1768527748002385121,1768527748002790322,1768527748039815345,174.1469,0.4052,37.0250,211.5771,0.200000,0.000000
189,nav2,1768527747902050115,1768527748114633325,1768527748114692973,1768527748119823718,212.5832,0.0596,5.1307,217.7736,0.200000,0.000000
190,nav2,1768527747943472501,1768527748155703901,1768527748155734382,1768527748164339325,212.2314,0.0305,8.6049,220.8668,0.200000,0.000000
191,nav2,1768527747990499001,1768527748180287832,1768527748180315961,1768527748292557630,189.7888,0.0281,112.2417,302.0586,0.200000,0.000000
192,nav2,1768527748046708066,1768527748445104804,1768527748445154248,1768527748451311213,398.3967,0.0494,6.1570,404.6031,0.200000,0.000000
193,nav2,1768527748100523979,1768527748484762020,1768527748484810724,1768527748563637390,384.2380,0.0487,78.8267,463.1134,0.200000,0.000000
194,nav2,1768527748142705855,1768527748527119567,1768527748527168437,1768527748581009701,384.4137,0.0489,53.8413,438.3038,0.200000,0.000000
195,nav2,1768527748186698994,1768527748566444860,1768527748566474656,1768527748584440099,379.7459,0.0298,17.9654,397.7411,0.200000,0.000000
196,nav2,1768527748369724159,1768527748569234319,1768527748569285486,1768527748584841753,199.5102,0.0512,15.5563,215.1176,0.200000,0.000000
197,nav2,1768527748392378352,1768527748640679242,1768527748640723871,1768527748646225409,248.3009,0.0446,5.5015,253.8471,0.200000,0.000000
198,nav2,1768527748437888444,1768527748650160054,1768527748650206017,1768527748653369279,212.2716,0.0460,3.1633,215.4808,0.200000,0.000000
199,nav2,1768527748487544432,1768527748684393389,1768527748684441963,1768527748689431456,196.8490,0.0486,4.9895,201.8870,0.200000,0.000000
200,nav2,1768527748591562085,1768527748793624229,1768527748793659173,1768527748827316251,202.0621,0.0349,33.6571,235.7542,0.200000,0.000000
201,nav2,1768527748643523191,1768527748814243766,1768527748814272951,1768527748846693145,170.7206,0.0292,32.4202,203.1700,0.200000,0.000000
202,nav2,1768527748695554281,1768527748881921256,1768527748881967163,1768527748887517677,186.3670,0.0459,5.5505,191.9634,0.200000,0.000000
203,nav2,1768527748737291729,1768527748898266883,1768527748898315901,1768527748908001280,160.9752,0.0490,9.6854,170.7096,0.200000,0.000000
204,nav2,1768527748786985050,1768527748976828952,1768527748976881063,1768527748992054395,189.8439,0.0521,15.1733,205.0693,0.200000,0.000000
205,nav2,1768527748859425934,1768527749005462276,1768527749005508295,1768527749013195820,146.0363,0.0460,7.6875,153.7699,0.200000,0.000000
206,nav2,1768527748890352982,1768527749084395880,1768527749084426324,1768527749090616637,194.0429,0.0304,6.1903,200.2637,0.200000,0.000000
